epoch,MAE,NDCG@10,RC@10,RC@5,e_time,loss,lr,val_MAE,val_NDCG@10,val_RC@10,val_RC@5,val_e_time,val_loss,val_lr
0,0.493386834859848,0.27151596546173096,0.4045487642288208,0.31680646538734436,82.21808195114136,4.712581634521484,9.9901e-05,NA,NA,NA,NA,NA,NA,NA
1,0.4773460626602173,0.5159111618995667,0.6390300393104553,0.5712692141532898,79.34758853912354,3.220858335494995,9.9802004e-05,NA,NA,NA,NA,NA,NA,NA
2,0.4707457721233368,0.6019007563591003,0.7283383011817932,0.6624324321746826,79.2014274597168,2.651761531829834,9.970301e-05,NA,NA,NA,NA,NA,NA,NA
3,0.4652956426143646,0.6497358679771423,0.7810173034667969,0.7152996063232422,79.21235585212708,2.3360660076141357,9.960401e-05,NA,NA,NA,NA,NA,NA,NA
4,0.46131110191345215,0.6825926303863525,0.8148372173309326,0.7512635588645935,79.22694492340088,2.1261279582977295,9.9505014e-05,NA,NA,NA,NA,NA,NA,NA
5,0.45729199051856995,0.7068254351615906,0.8379976749420166,0.777683675289154,79.20476937294006,1.9747438430786133,9.940602e-05,NA,NA,NA,NA,NA,NA,NA
6,0.4537462592124939,0.7263436913490295,0.8561375737190247,0.7971140146255493,79.18562746047974,1.845806360244751,9.930702e-05,NA,NA,NA,NA,NA,NA,NA
7,0.45099660754203796,0.7420718669891357,0.8706817626953125,0.8135669827461243,79.20289373397827,1.745652675628662,9.9208024e-05,NA,NA,NA,NA,NA,NA,NA
8,0.44834548234939575,0.7549739480018616,0.881428599357605,0.8255705833435059,79.20914936065674,1.6658046245574951,9.910903e-05,NA,NA,NA,NA,NA,NA,NA
9,0.4468684494495392,0.7661892175674438,0.8899776935577393,0.8369156122207642,79.19872522354126,1.5983058214187622,9.901003e-05,NA,NA,NA,NA,NA,NA,NA
10,0.44511306285858154,0.7742774486541748,0.8971959948539734,0.844550609588623,79.18670916557312,1.539894938468933,9.8911034e-05,NA,NA,NA,NA,NA,NA,NA
11,0.4435182511806488,0.7832179069519043,0.9041723608970642,0.8529585599899292,79.20459532737732,1.488374948501587,9.881204e-05,NA,NA,NA,NA,NA,NA,NA
12,0.4427448809146881,0.789889395236969,0.9093542695045471,0.8597131371498108,79.20310640335083,1.44695246219635,9.871304e-05,NA,NA,NA,NA,NA,NA,NA
13,0.44097205996513367,0.7963842153549194,0.9142404198646545,0.8659031391143799,79.20325517654419,1.4018810987472534,9.8614044e-05,NA,NA,NA,NA,NA,NA,NA
14,0.4395832419395447,0.8032776117324829,0.9196844100952148,0.8718310594558716,79.20683240890503,1.3590072393417358,9.851505e-05,NA,NA,NA,NA,NA,NA,NA
15,0.4383014738559723,0.807336688041687,0.9231927394866943,0.8763408064842224,79.2383668422699,1.333661437034607,9.841605e-05,NA,NA,NA,NA,NA,NA,NA
16,0.4372155964374542,0.812943696975708,0.9267279505729675,0.8813883066177368,79.208425283432,1.2987531423568726,9.8317054e-05,NA,NA,NA,NA,NA,NA,NA
17,0.4363808035850525,0.8168957233428955,0.929268479347229,0.8840228915214539,79.20257472991943,1.2709290981292725,9.821806e-05,NA,NA,NA,NA,NA,NA,NA
18,0.43581128120422363,0.8207700252532959,0.9320173859596252,0.8883848190307617,79.2075572013855,1.2470186948776245,9.811906e-05,NA,NA,NA,NA,NA,NA,NA
19,0.4349939227104187,0.8244657516479492,0.9344167709350586,0.8920342922210693,79.20064997673035,1.222828984260559,9.8020064e-05,NA,NA,NA,NA,NA,NA,NA
20,0.4341312646865845,0.8279920220375061,0.9368564486503601,0.8948033452033997,79.24957585334778,1.1964805126190186,9.792107e-05,NA,NA,NA,NA,NA,NA,NA
21,0.4334833323955536,0.8321113586425781,0.9392088055610657,0.8982242941856384,79.28975462913513,1.1761374473571777,9.782207e-05,NA,NA,NA,NA,NA,NA,NA
22,0.4329715669155121,0.8348285555839539,0.9411646127700806,0.9006707668304443,79.31116199493408,1.1581255197525024,9.7723074e-05,NA,NA,NA,NA,NA,NA,NA
23,0.4322241544723511,0.8377665877342224,0.9427037239074707,0.9037556648254395,79.29524350166321,1.1396828889846802,9.762408e-05,NA,NA,NA,NA,NA,NA,NA
24,0.4316634237766266,0.8408207297325134,0.9445116519927979,0.9055165648460388,79.33423638343811,1.119505524635315,9.752508e-05,NA,NA,NA,NA,NA,NA,NA
25,0.4307316541671753,0.8424691557884216,0.9455466866493225,0.9070220589637756,79.32523322105408,1.1054588556289673,9.7426084e-05,NA,NA,NA,NA,NA,NA,NA
26,0.4299400746822357,0.8455950617790222,0.947818398475647,0.9104295969009399,79.3284375667572,1.0845117568969727,9.732709e-05,NA,NA,NA,NA,NA,NA,NA
27,0.4299311935901642,0.84788578748703,0.9488063454627991,0.9119216799736023,79.28071618080139,1.0711228847503662,9.722809e-05,NA,NA,NA,NA,NA,NA,NA
28,0.42928650975227356,0.8501735925674438,0.9504664540290833,0.914522647857666,79.23102402687073,1.0582082271575928,9.7129094e-05,NA,NA,NA,NA,NA,NA,NA
29,0.42899319529533386,0.8521893620491028,0.9511855840682983,0.9155845642089844,79.15652370452881,1.0401225090026855,9.70301e-05,NA,NA,NA,NA,NA,NA,NA
30,0.4288667142391205,0.8543567061424255,0.9528254866600037,0.9181587100028992,79.20567798614502,1.0266908407211304,9.69311e-05,NA,NA,NA,NA,NA,NA,NA
31,0.42828595638275146,0.8571878671646118,0.9542033076286316,0.9194961786270142,79.25552463531494,1.0123127698898315,9.6832104e-05,NA,NA,NA,NA,NA,NA,NA
32,0.4281831383705139,0.858504056930542,0.9542638063430786,0.9199330806732178,79.28418350219727,1.0018622875213623,9.673311e-05,NA,NA,NA,NA,NA,NA,NA
33,0.4278300702571869,0.860438346862793,0.955655038356781,0.9214990735054016,79.35171842575073,0.9918372631072998,9.663411e-05,NA,NA,NA,NA,NA,NA,NA
