Model,F1@1,F1@5,F1@10,Precision@1,Precision@5,Precision@10,Recall@1,Recall@5,Recall@10
ATT2ITM,0.7596260905265808,0.31621004309919143,0.17725757626462574,0.7596260905265808,0.18972602486610413,0.09749166667461395,0.7596260905265808,0.948630154132843,0.9749166965484619
BOW2ITM,0.7169566750526428,0.30846600565645427,0.17496886627733213,0.7169566750526428,0.18507960438728333,0.09623287618160248,0.7169566750526428,0.9253979921340942,0.9623287916183472
GridSearch_BPR,0.14816531090080892,0.17818015343795068,0.16120274721990918,0.19425142135186355,0.12299431459255138,0.09722046746684279,0.1320236277812873,0.40485515747676176,0.6198731061175783
GridSearch_EASEᴿ,0.16511624794018548,0.19132877133230175,0.16549147184028665,0.21272899557801642,0.1320593809223065,0.0997946936197176,0.14823230329192122,0.4324531668321145,0.6358960595714381
MostPop,0.14816531090080892,0.17818015343795068,0.16120274721990918,0.19425142135186355,0.12299431459255138,0.09722046746684279,0.1320236277812873,0.40485515747676176,0.6198731061175783
USEM2ITM,0.7664753794670105,0.3146057054400443,0.17606273318125196,0.7664753794670105,0.18876342475414276,0.09683450311422348,0.7664753794670105,0.9438170790672302,0.968345046043396
