timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-21T19:34:08,train,18aee9ae-8359-40cb-86ba-0bcf025d4fc5,1100.7473866939545,0.0281556004609626,2.557862121801325e-05,52.5,120.45188880428698,2.223790168762207,0.0160525437826911,0.1128047241326015,0.000640209161372,0.1294974770766648,Spain,ESP,principality of asturias,,,Linux-6.2.0-39-generic-x86_64-with-glibc2.35,3.9.18,2.4.2,24,AMD Ryzen 9 5900X 12-Core Processor,2,2 x NVIDIA GeForce RTX 3090,-5.8144,43.3562,62.709999084472656,process,N,1.0
2024-05-21T19:34:54,test,f10c8d72-f526-4206-b902-8abebb5d321e,41.39342665672302,0.0004681223240696961,1.1309098131735967e-05,52.5,33.990470603696785,2.4910855293273926,0.0006036511207620302,0.0015180087143846777,3.139884368844283e-05,0.0021530586788351506,Spain,ESP,principality of asturias,,,Linux-6.2.0-39-generic-x86_64-with-glibc2.35,3.9.18,2.4.2,24,AMD Ryzen 9 5900X 12-Core Processor,2,2 x NVIDIA GeForce RTX 3090,-5.8144,43.3562,62.709999084472656,process,N,1.0
