epoch,e_time,loss,lr,p10,p5,r1,r10,r5
0,4.8589653968811035,7.394676208496094,0.00099901,0.01646917685866356,0.025117551907896996,0.057794757187366486,0.16510505974292755,0.12577183544635773
1,2.882719039916992,7.337554454803467,0.00099802,0.02954505942761898,0.04849938675761223,0.13066157698631287,0.2954193353652954,0.24235457181930542
2,2.824206829071045,7.285901069641113,0.0009970301,0.030194135382771492,0.04942038655281067,0.13357874751091003,0.30201423168182373,0.24704983830451965
3,2.8777480125427246,7.2261176109313965,0.0009960401,0.030198296532034874,0.04896058887243271,0.1299913227558136,0.30195173621177673,0.24479250609874725
4,2.83378529548645,7.156500339508057,0.0009950501,0.030261507257819176,0.04847021400928497,0.12584476172924042,0.3024275004863739,0.24233373999595642
5,2.858858823776245,7.08073091506958,0.0009940601,0.030335476621985435,0.048006247729063034,0.12098975479602814,0.3033998906612396,0.23990623652935028
6,2.8893158435821533,6.990275859832764,0.0009930701,0.030355967581272125,0.04738392308354378,0.11729814112186432,0.30358049273490906,0.23698559403419495
7,2.905245542526245,6.867504119873047,0.0009920801,0.03061296045780182,0.04713040217757225,0.1133599579334259,0.30610522627830505,0.23575273156166077
8,2.861121416091919,6.703298091888428,0.0009910901,0.031051570549607277,0.04757631570100784,0.11332523077726364,0.3105956017971039,0.23790936172008514
9,2.911853790283203,6.472490310668945,0.0009901001,0.03210800513625145,0.049290504306554794,0.12039242684841156,0.3210591971874237,0.24644209444522858
10,2.8724122047424316,6.159774303436279,0.0009891101,0.03439868241548538,0.05359402671456337,0.139267235994339,0.3440180718898773,0.2680951654911041
11,2.8981316089630127,5.778328895568848,0.0009881201,0.03888799622654915,0.062344856560230255,0.17335648834705353,0.38881054520606995,0.3118492662906647
12,2.8593060970306396,5.349041938781738,0.0009871301,0.04593644663691521,0.07637646794319153,0.22394859790802002,0.45932626724243164,0.3818683922290802
13,2.8912060260772705,4.917381286621094,0.0009861401,0.05411078408360481,0.09268554300069809,0.2816009819507599,0.5411356091499329,0.46330612897872925
14,2.8368067741394043,4.556873321533203,0.0009851501,0.06131481006741524,0.10683035850524902,0.330755352973938,0.6132939457893372,0.5341725945472717
15,2.8690478801727295,4.287440776824951,0.0009841601,0.06640111654996872,0.1165987104177475,0.3663483262062073,0.664118766784668,0.5830005407333374
16,2.885195255279541,4.095344543457031,0.0009831701,0.069426991045475,0.12293939292430878,0.3917728662490845,0.6942976117134094,0.6147178411483765
17,2.8941490650177,3.9425747394561768,0.0009821801,0.07149053364992142,0.12748463451862335,0.4130196273326874,0.7147977352142334,0.6374405026435852
18,2.867513418197632,3.818854808807373,0.0009811901,0.07288696616888046,0.13096022605895996,0.4306719899177551,0.7290536761283875,0.6547942161560059
19,2.865049123764038,3.710813045501709,0.0009802001,0.07397359609603882,0.1335829198360443,0.44511547684669495,0.7397395372390747,0.6679978966712952
20,2.8489065170288086,3.6170597076416016,0.0009792101,0.07478242367506027,0.1356457620859146,0.45626670122146606,0.747931957244873,0.678214967250824
21,2.889854669570923,3.537322521209717,0.0009782201,0.07542522996664047,0.13729465007781982,0.46570584177970886,0.7543531656265259,0.6863622069358826
22,2.853391408920288,3.465284585952759,0.0009772301,0.07590796798467636,0.1387435495853424,0.4729362726211548,0.7592637538909912,0.6939260363578796
23,2.881643533706665,3.399669647216797,0.00097624015,0.07637887448072433,0.13979582488536835,0.480135440826416,0.76375412940979,0.6989338397979736
24,2.8582611083984375,3.3385703563690186,0.00097525015,0.07677722722291946,0.1407438963651657,0.48583781719207764,0.7675568461418152,0.703924298286438
25,2.890172243118286,3.2841265201568604,0.00097426015,0.07701580226421356,0.14158916473388672,0.4897378087043762,0.7702517509460449,0.7081819772720337
26,2.863675594329834,3.2386763095855713,0.00097327016,0.07718493789434433,0.14207883179187775,0.4938982427120209,0.7721757292747498,0.7105122208595276
27,2.8677494525909424,3.1882901191711426,0.00097228016,0.07752803713083267,0.1426970213651657,0.4969960153102875,0.7753602862358093,0.713932991027832
28,2.891878843307495,3.1489007472991943,0.00097129017,0.07766245305538177,0.14322695136070251,0.5003021359443665,0.7767112255096436,0.7159055471420288
29,2.8525636196136475,3.1136317253112793,0.00097030017,0.07776384800672531,0.14355337619781494,0.5008890628814697,0.777735710144043,0.7175308465957642
30,2.8684139251708984,3.0722227096557617,0.0009693102,0.0779993087053299,0.14397016167640686,0.5028129816055298,0.7799339890480042,0.719826340675354
31,2.878492593765259,3.032972574234009,0.0009683202,0.07824309170246124,0.14456605911254883,0.5057023763656616,0.7823441624641418,0.7223997116088867
32,2.8533782958984375,3.00065279006958,0.0009673302,0.07835527509450912,0.1446799784898758,0.5055183172225952,0.7833269834518433,0.7235561609268188
33,2.884593963623047,2.973745822906494,0.0009663402,0.07836221903562546,0.1448591649532318,0.5077513456344604,0.7838270664215088,0.7239312529563904
34,2.9026730060577393,2.9334518909454346,0.0009653502,0.0786716416478157,0.14550787210464478,0.5092724561691284,0.787025511264801,0.727188766002655
35,2.899034023284912,2.9068315029144287,0.0009643602,0.07876750826835632,0.1455995887517929,0.5093453526496887,0.7874144911766052,0.7278347015380859
36,2.9133975505828857,2.8777143955230713,0.0009633702,0.0788261815905571,0.1456405520439148,0.5098003149032593,0.7882931232452393,0.7285257577896118
37,2.9159300327301025,2.8514416217803955,0.0009623802,0.07894391566514969,0.14603368937969208,0.5099045038223267,0.7894946932792664,0.7300989627838135
38,2.8716390132904053,2.828951597213745,0.0009613902,0.07907518744468689,0.14616219699382782,0.5104671120643616,0.7907240986824036,0.7300017476081848
39,2.8758890628814697,2.802145004272461,0.0009604002,0.07916721701622009,0.1463969349861145,0.5109706521034241,0.7916339635848999,0.7320229411125183
40,2.8523428440093994,2.775784969329834,0.0009594102,0.07927210628986359,0.1464761197566986,0.5111338496208191,0.7927730679512024,0.7328911423683167
41,2.8563907146453857,2.7533700466156006,0.0009584202,0.07936656475067139,0.14666086435317993,0.5111790299415588,0.7935822010040283,0.734002411365509
42,2.871548652648926,2.735637664794922,0.0009574302,0.07931724935770035,0.1467067301273346,0.5102517604827881,0.7930022478103638,0.7336342930793762
43,2.8846895694732666,2.7165493965148926,0.0009564402,0.07941379398107529,0.1468282788991928,0.5112727880477905,0.7939538359642029,0.7334398627281189
44,2.8574297428131104,2.6966512203216553,0.00095545023,0.07945233583450317,0.1468067467212677,0.5096371173858643,0.7946587800979614,0.7336551547050476
45,2.9061572551727295,2.6731374263763428,0.00095446024,0.07956000417470932,0.14700955152511597,0.5098280906677246,0.7957909107208252,0.7349262237548828
46,2.893944025039673,2.656062364578247,0.00095347024,0.07952145487070084,0.14695259928703308,0.509255051612854,0.7954853177070618,0.7348636984825134
47,2.8985378742218018,2.633190155029297,0.00095248024,0.07969265431165695,0.14728528261184692,0.5085501074790955,0.7970932722091675,0.7360409498214722
48,2.91387939453125,2.616799831390381,0.00095149025,0.07972704619169235,0.14721794426441193,0.5066678524017334,0.7970897555351257,0.7358568906784058
49,2.8642895221710205,2.5901145935058594,0.00095050025,0.07992707192897797,0.1475679576396942,0.5082027912139893,0.799322783946991,0.7375308275222778
50,2.9014737606048584,2.582085132598877,0.00094951026,0.07980412989854813,0.14734295010566711,0.5067477226257324,0.7978885173797607,0.7367320656776428
51,2.8694798946380615,2.570493221282959,0.00094852026,0.07975064963102341,0.1470956802368164,0.5041812658309937,0.7977877855300903,0.7357214689254761
