epoch,accuracy,loss,lr,top_10,top_5
0,0.030746951699256897,8.180213928222656,0.000499505,0.10952311009168625,0.07828779518604279
1,0.10943375527858734,7.123702049255371,0.00049901,0.24262946844100952,0.1954537332057953
2,0.21487124264240265,5.801551342010498,0.00049851503,0.45992404222488403,0.3814328908920288
3,0.2765500247478485,5.1317596435546875,0.00049802003,0.557516872882843,0.47174185514450073
4,0.32061222195625305,4.764388084411621,0.00049752503,0.602098286151886,0.52044278383255
5,0.3588864803314209,4.480975151062012,0.00049703004,0.6341885924339294,0.5572195649147034
6,0.3901125490665436,4.249444007873535,0.00049653504,0.6577210426330566,0.585338294506073
7,0.41516241431236267,4.061853885650635,0.00049604004,0.6754346489906311,0.6069095134735107
8,0.43797537684440613,3.897174596786499,0.00049554504,0.6894031167030334,0.6245507001876831
9,0.45610955357551575,3.7560360431671143,0.00049505004,0.7006986737251282,0.6386208534240723
10,0.4723966121673584,3.633427619934082,0.00049455505,0.7103458046913147,0.6500242352485657
11,0.4868026077747345,3.5263686180114746,0.00049406005,0.7178668975830078,0.6600611805915833
12,0.4990178644657135,3.4321584701538086,0.00049356505,0.7250475883483887,0.6689302921295166
