epoch,accuracy,loss,lr,top_10,top_5
0,0.03360946103930473,6.73389196395874,0.00099901,0.0931934043765068,0.0688469409942627
1,0.07200584560632706,5.917819976806641,0.00099802,0.20171505212783813,0.1505626142024994
2,0.10719281435012817,5.246010780334473,0.0009970301,0.30051910877227783,0.22668319940567017
3,0.13268160820007324,4.9026618003845215,0.0009960401,0.3619486391544342,0.2775753140449524
4,0.1523849070072174,4.698228359222412,0.0009950501,0.3999992311000824,0.312152236700058
5,0.16795016825199127,4.552602291107178,0.0009940601,0.4263583719730377,0.3355506658554077
6,0.18007288873195648,4.448848247528076,0.0009930701,0.44552937150001526,0.35453125834465027
7,0.18984100222587585,4.362529754638672,0.0009920801,0.46133941411972046,0.36924171447753906
8,0.1986999213695526,4.299816131591797,0.0009910901,0.4705674350261688,0.3792273998260498
9,0.2050449103116989,4.238086700439453,0.0009901001,0.4826163351535797,0.3907090127468109
10,0.2107643485069275,4.195506572723389,0.0009891101,0.48949363827705383,0.3976329565048218
11,0.217280313372612,4.147243499755859,0.0009881201,0.49783191084861755,0.4054039418697357
12,0.22052469849586487,4.110508441925049,0.0009871301,0.50590980052948,0.41292235255241394
13,0.225742906332016,4.076219081878662,0.0009861401,0.5103664994239807,0.41806674003601074
14,0.2285793125629425,4.050291538238525,0.0009851501,0.5142014622688293,0.4220571219921112
15,0.23265130817890167,4.020151138305664,0.0009841601,0.5195711851119995,0.42780765891075134
16,0.23552656173706055,3.994371175765991,0.0009831701,0.5247972011566162,0.4323498010635376
17,0.23827748000621796,3.9706966876983643,0.0009821801,0.5295802354812622,0.4371017515659332
18,0.24050775170326233,3.94999623298645,0.0009811901,0.5322961807250977,0.4392309784889221
19,0.244490385055542,3.928246259689331,0.0009802001,0.5357698202133179,0.4428367018699646
20,0.24652637541294098,3.9110071659088135,0.0009792101,0.5373045802116394,0.4453117847442627
21,0.24961921572685242,3.887476921081543,0.0009782201,0.5414814352989197,0.4495624899864197
22,0.24979017674922943,3.8795595169067383,0.0009772301,0.543536901473999,0.4509146511554718
23,0.2525022625923157,3.859941244125366,0.00097624015,0.5458371043205261,0.45558109879493713
24,0.2554202675819397,3.8417224884033203,0.00097525015,0.5485880374908447,0.4572440981864929
25,0.2564226984977722,3.832974910736084,0.00097426015,0.5495904684066772,0.45867395401000977
26,0.25896382331848145,3.817934989929199,0.00097327016,0.5526483654975891,0.46116456389427185
27,0.259402871131897,3.8060858249664307,0.00097228016,0.5550107359886169,0.46339482069015503
28,0.260840505361557,3.798840045928955,0.00097129017,0.556052029132843,0.46346089243888855
29,0.26428693532943726,3.7751471996307373,0.00097030017,0.5590205192565918,0.4675756096839905
30,0.26409655809402466,3.7716548442840576,0.0009693102,0.5597898960113525,0.46909093856811523
31,0.2647842764854431,3.764671802520752,0.0009683202,0.5607728958129883,0.4689472019672394
32,0.26743417978286743,3.7470321655273438,0.0009673302,0.5643125772476196,0.47302305698394775
33,0.26767897605895996,3.7399840354919434,0.0009663402,0.5652101039886475,0.47414207458496094
34,0.26979655027389526,3.7267820835113525,0.0009653502,0.5662708878517151,0.4753465950489044
35,0.2710709869861603,3.721956968307495,0.0009643602,0.567452073097229,0.47670263051986694
36,0.27193745970726013,3.7082459926605225,0.0009633702,0.5693870186805725,0.47882020473480225
37,0.2737947106361389,3.702848196029663,0.0009623802,0.5706226229667664,0.47991979122161865
38,0.2748166024684906,3.690952777862549,0.0009613902,0.5727829337120056,0.48185867071151733
39,0.2749292850494385,3.6879734992980957,0.0009604002,0.5733346939086914,0.482896089553833
40,0.27631640434265137,3.680652141571045,0.0009594102,0.574783980846405,0.48450079560279846
41,0.2771090567111969,3.6692683696746826,0.0009584202,0.5759807229042053,0.48534393310546875
42,0.27696916460990906,3.661724805831909,0.0009574302,0.5763653516769409,0.4858607053756714
43,0.2807963788509369,3.6493771076202393,0.0009564402,0.5788909196853638,0.488405704498291
44,0.2791372537612915,3.647233009338379,0.00095545023,0.5800254940986633,0.4889768660068512
45,0.2808585464954376,3.6438181400299072,0.00095446024,0.5800565481185913,0.4901852607727051
46,0.28101006150245667,3.636610507965088,0.00095347024,0.5812494158744812,0.4904572367668152
47,0.2815074026584625,3.636587619781494,0.00095248024,0.5812494158744812,0.49096623063087463
48,0.2827468812465668,3.6188971996307373,0.00095149025,0.5841596722602844,0.49379098415374756
49,0.2845691740512848,3.609964609146118,0.00095050025,0.5843422412872314,0.494653582572937
50,0.2842117249965668,3.610773801803589,0.00094951026,0.5847386121749878,0.4940202236175537
51,0.28507041931152344,3.611398458480835,0.00094852026,0.5840392112731934,0.49506932497024536
52,0.28416895866394043,3.6141459941864014,0.00094753026,0.5852087140083313,0.4946729838848114
53,0.2860029339790344,3.6000757217407227,0.00094654027,0.5871553421020508,0.4963321089744568
54,0.2817094624042511,3.633340358734131,0.0009455503,0.5821080803871155,0.4919959008693695
