epoch,NDCG10,e_time,f1,loss,lr,p10,p5,r1,r10,r5
10,0.7720286250114441,1.4347116947174072,0.5688776969909668,0.013141635805368423,4.9455517e-05,0.09164878726005554,0.17124728858470917,0.6300337314605713,0.9164878726005554,0.8562518954277039
11,0.7826932668685913,1.4234402179718018,0.5835345387458801,0.012689187191426754,4.940602e-05,0.09243332594633102,0.17299412190914154,0.6419858932495117,0.9243028163909912,0.8649555444717407
12,0.7886149883270264,1.4200000762939453,0.5938205718994141,0.012355327606201172,4.935652e-05,0.09290837496519089,0.174125075340271,0.6495556235313416,0.9290989637374878,0.8706558346748352
13,0.7933148741722107,1.4276494979858398,0.5995447635650635,0.012142960913479328,4.9307022e-05,0.09334509074687958,0.17494025826454163,0.6546429395675659,0.9334201812744141,0.8747165203094482
14,0.7998204827308655,1.4198760986328125,0.6049888730049133,0.011856497265398502,4.9257524e-05,0.09382163733243942,0.1764909327030182,0.6619062423706055,0.9382010698318481,0.8824394941329956
15,0.8047291040420532,1.428276777267456,0.6121912598609924,0.011654943227767944,4.9208025e-05,0.09399021416902542,0.17724792659282684,0.6692154407501221,0.939917266368866,0.8862090110778809
16,0.8088001012802124,1.426971435546875,0.6164954900741577,0.011487532407045364,4.9158527e-05,0.09432730078697205,0.17793136835098267,0.6733220815658569,0.9433037042617798,0.8895801305770874
17,0.8116855621337891,1.425302505493164,0.6196880340576172,0.011318504810333252,4.910903e-05,0.09455712139606476,0.1787833422422409,0.6757891774177551,0.9455868601799011,0.893916666507721
18,0.8147463202476501,1.426246166229248,0.6216318011283875,0.01120480801910162,4.905953e-05,0.09478547424077988,0.17912045121192932,0.6802788972854614,0.9478394389152527,0.8956022262573242
19,0.8171565532684326,1.4241313934326172,0.6266587972640991,0.011039254255592823,4.9010032e-05,0.09495862573385239,0.17942996323108673,0.6832822561264038,0.9495862722396851,0.89713454246521
20,0.8184139132499695,1.4292283058166504,0.6306880116462708,0.010951598174870014,4.8960534e-05,0.0951363742351532,0.1798345148563385,0.6830830574035645,0.9513331055641174,0.8991725444793701
21,0.8206389546394348,1.429593563079834,0.6309309005737305,0.010861380025744438,4.8911035e-05,0.09518235921859741,0.1805148869752884,0.6867453455924988,0.9518387913703918,0.9025896191596985
22,0.8230584263801575,1.4333407878875732,0.6336223483085632,0.01080032717436552,4.8861537e-05,0.09531412273645401,0.1809684783220291,0.6896414160728455,0.953156590461731,0.9048115015029907
23,0.8253363370895386,1.4368927478790283,0.6388700604438782,0.010669841431081295,4.881204e-05,0.09540149569511414,0.18115240335464478,0.6941465139389038,0.9540147185325623,0.9057615399360657
24,0.8264907002449036,1.4183309078216553,0.6370813846588135,0.010579271242022514,4.876254e-05,0.095539391040802,0.18151088058948517,0.694269061088562,0.9553937911987305,0.9075390696525574
25,0.8281556963920593,1.4264988899230957,0.6398778557777405,0.010495505295693874,4.8713042e-05,0.09556693583726883,0.18139132857322693,0.6974563002586365,0.955669641494751,0.9069567918777466
26,0.8287919163703918,1.4274601936340332,0.6405647397041321,0.010478216223418713,4.8663544e-05,0.09573705494403839,0.18182963132858276,0.6968587040901184,0.9573858380317688,0.9091174006462097
27,0.8298133611679077,1.4313406944274902,0.6416327357292175,0.010396866127848625,4.8614045e-05,0.09569413959980011,0.1821054369211197,0.6996322274208069,0.9569721221923828,0.9105117917060852
28,0.8334658145904541,1.428217887878418,0.6442363262176514,0.010317652486264706,4.8564547e-05,0.09589638561010361,0.18254674971103668,0.7039074301719666,0.9589948058128357,0.9127796292304993
29,0.832619309425354,1.4307608604431152,0.6440244317054749,0.0102900555357337,4.851505e-05,0.09590255469083786,0.18262340128421783,0.7024670839309692,0.959010124206543,0.9131320714950562
30,0.8330633044242859,1.4191603660583496,0.6471767425537109,0.010243249125778675,4.846555e-05,0.0958917960524559,0.1823076605796814,0.7040300369262695,0.9589334726333618,0.9115538001060486
31,0.8351652026176453,1.4303057193756104,0.645592987537384,0.010168942622840405,4.8416052e-05,0.09603584557771683,0.18300338089466095,0.705960750579834,0.9603279232978821,0.9149861931800842
32,0.8344290256500244,1.4269390106201172,0.6488141417503357,0.010113576427102089,4.8366554e-05,0.09604659676551819,0.18295438587665558,0.7043365240097046,0.9605118036270142,0.9147716760635376
33,0.8360809683799744,1.4328711032867432,0.6488246321678162,0.010100485756993294,4.8317055e-05,0.09613852947950363,0.18351829051971436,0.7065123915672302,0.96140056848526,0.9176064729690552
