epoch,NDCG10,e_time,f1,loss,lr,p10,p5,r1,r10,r5
0,0.036854419857263565,18.980880737304688,0.002329848939552903,6.756341934204102,4.99505e-05,0.006697726435959339,0.00863086711615324,0.01507684774696827,0.06696795672178268,0.04316363111138344
1,0.0767754390835762,22.475083112716675,0.0028434034902602434,6.472510814666748,4.9901002e-05,0.012636500410735607,0.01785719394683838,0.0392388179898262,0.12638819217681885,0.08924880623817444
2,0.11532701551914215,22.4090576171875,0.003753120079636574,6.107893943786621,4.9851504e-05,0.018336068838834763,0.027117887511849403,0.062351077795028687,0.18335601687431335,0.13561731576919556
3,0.15017515420913696,22.511279582977295,0.004185501020401716,5.80637788772583,4.9802005e-05,0.02340860106050968,0.03531493619084358,0.08359614759683609,0.23411381244659424,0.1766025573015213
4,0.1786402016878128,22.590139150619507,0.004939716774970293,5.57824182510376,4.9752507e-05,0.027332009747624397,0.04204609990119934,0.1025838702917099,0.2733340561389923,0.21019800007343292
5,0.2066916823387146,22.27027678489685,0.0064391023479402065,5.385150909423828,4.970301e-05,0.03098880499601364,0.04853666201233864,0.12309043109416962,0.30986031889915466,0.24268336594104767
6,0.23331187665462494,22.42620539665222,0.007994056679308414,5.210550308227539,4.965351e-05,0.034248970448970795,0.05447451397776604,0.1439499855041504,0.34252220392227173,0.27233079075813293
7,0.2540091276168823,22.367734670639038,0.008838184177875519,5.07337760925293,4.9604012e-05,0.03662800416350365,0.05914433300495148,0.1608661562204361,0.3662475645542145,0.2957077920436859
8,0.2687331736087799,20.88109040260315,0.009088706225156784,4.972975254058838,4.9554514e-05,0.03840275853872299,0.06239287555217743,0.17278456687927246,0.38400906324386597,0.3119226098060608
9,0.283063679933548,14.201926469802856,0.009387739934027195,4.881173610687256,4.9505015e-05,0.04004514589905739,0.06559775769710541,0.1841038167476654,0.40048399567604065,0.3280212879180908
10,0.2930041253566742,14.180063724517822,0.00956018827855587,4.819876194000244,4.9455517e-05,0.04113759100437164,0.06788760423660278,0.19257119297981262,0.41137126088142395,0.33944737911224365
11,0.3003275692462921,14.20404577255249,0.009724294766783714,4.771286964416504,4.940602e-05,0.04187843203544617,0.06943617761135101,0.1996590793132782,0.41876107454299927,0.34715765714645386
