epoch,accuracy,loss,lr,top_10,top_5
0,0.055241722613573074,4.8625807762146,0.00099901,0.2043943703174591,0.13994570076465607
1,0.08239442855119705,4.639526844024658,0.00099802,0.27683281898498535,0.1968727558851242
2,0.09849879890680313,4.507546424865723,0.0009970301,0.312068909406662,0.22489935159683228
3,0.12493368238210678,4.279766082763672,0.0009960401,0.3727099597454071,0.2760213613510132
4,0.15545706450939178,3.9926586151123047,0.0009950501,0.4488624036312103,0.3380044400691986
5,0.1866982877254486,3.7300479412078857,0.0009940601,0.511500895023346,0.3974907100200653
6,0.21597328782081604,3.5189714431762695,0.0009930701,0.5645266771316528,0.4405917525291443
7,0.23479291796684265,3.369392156600952,0.0009920801,0.5965169668197632,0.47679534554481506
8,0.2581692337989807,3.2293477058410645,0.0009910901,0.6297244429588318,0.5046035051345825
9,0.27240097522735596,3.115163803100586,0.0009901001,0.6557535529136658,0.5283855199813843
10,0.2930307984352112,3.0205459594726562,0.0009891101,0.6709840297698975,0.5493898391723633
11,0.30757465958595276,2.923853635787964,0.0009881201,0.6925501823425293,0.5729534029960632
12,0.32214975357055664,2.8429088592529297,0.0009871301,0.7072188854217529,0.5884959697723389
13,0.32839176058769226,2.8102307319641113,0.0009861401,0.7144283652305603,0.5939889550209045
14,0.3455260396003723,2.7171928882598877,0.0009851501,0.7313442230224609,0.6169283390045166
15,0.3569489121437073,2.6464900970458984,0.0009841601,0.7441715598106384,0.6300677061080933
16,0.36793482303619385,2.5879030227661133,0.0009831701,0.752910315990448,0.6426453590393066
17,0.3791392147541046,2.5230636596679688,0.0009821801,0.7654567360877991,0.6528822183609009
18,0.388439804315567,2.4724252223968506,0.0009811901,0.7711994051933289,0.6629006862640381
19,0.39624232053756714,2.4297263622283936,0.0009802001,0.7793139815330505,0.6748228669166565
20,0.4096314013004303,2.3814642429351807,0.0009792101,0.7884897589683533,0.6832183599472046
21,0.41927531361579895,2.326294183731079,0.0009782201,0.7994444370269775,0.6932680010795593
22,0.42726507782936096,2.2819831371307373,0.0009772301,0.804282009601593,0.7028494477272034
23,0.43900004029273987,2.2239041328430176,0.00097624015,0.8112730383872986,0.7123685479164124
24,0.4457413852214813,2.189720630645752,0.00097525015,0.8167972564697266,0.7180175185203552
25,0.44202739000320435,2.1928763389587402,0.00097426015,0.818825900554657,0.7187041640281677
26,0.45647764205932617,2.1342806816101074,0.00097327016,0.8270028829574585,0.7275366187095642
27,0.4625011682510376,2.0936379432678223,0.00097228016,0.8315595388412476,0.7364938855171204
28,0.472238689661026,2.0556936264038086,0.00097129017,0.837427020072937,0.7410193085670471
29,0.4682126045227051,2.072451591491699,0.00097030017,0.8376142978668213,0.7418619990348816
30,0.47392404079437256,2.0374176502227783,0.0009693102,0.8410474061965942,0.7452638745307922
31,0.49249398708343506,1.9635223150253296,0.0009683202,0.850784957408905,0.7582472562789917
