epoch,NDCG@10,e_time,f1,loss,lr,p10,p5,r1,r10,r5,val_NDCG@10,val_e_time,val_f1,val_loss,val_lr,val_p10,val_p5,val_r1,val_r10,val_r5
0,0.4473090171813965,4.799686431884766,0.09476004540920258,3.385740041732788,9.9901e-05,0.06644459068775177,0.10716306418180466,0.26310959458351135,0.6644458770751953,0.5358153581619263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.6319819092750549,2.156092643737793,0.12351644784212112,2.3552842140197754,9.9802004e-05,0.08148618042469025,0.1460815668106079,0.4602004289627075,0.8148617744445801,0.7304077744483948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.6937835216522217,2.171992063522339,0.12366889417171478,1.9634732007980347,9.970301e-05,0.08666090667247772,0.15794524550437927,0.5284810066223145,0.8666092753410339,0.789726197719574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.7265044450759888,2.164910078048706,0.15305526554584503,1.7769654989242554,9.960401e-05,0.08910825103521347,0.164187490940094,0.5664398670196533,0.8910823464393616,0.82093745470047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.7479125261306763,2.16555118560791,0.18819992244243622,1.6478135585784912,9.9505014e-05,0.09076815843582153,0.16833637654781342,0.5906006693840027,0.9076817035675049,0.8416818976402283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.7629170417785645,2.1749186515808105,0.24443529546260834,1.5580244064331055,9.940602e-05,0.09181106090545654,0.1713496297597885,0.6080233454704285,0.9181106686592102,0.856748104095459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.775082528591156,2.1988720893859863,0.2732149362564087,1.4863008260726929,9.930702e-05,0.0926135778427124,0.173238605260849,0.6233071684837341,0.9261358976364136,0.8661928772926331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.7836759090423584,2.2021942138671875,0.29390835762023926,1.435638427734375,9.9208024e-05,0.09308583289384842,0.17480197548866272,0.6347960829734802,0.9308582544326782,0.8740098476409912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.7897546887397766,2.2022650241851807,0.3087940514087677,1.400133490562439,9.910903e-05,0.09350793808698654,0.17599819600582123,0.6417329907417297,0.9350790977478027,0.8799909353256226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.7940079569816589,2.2104101181030273,0.31346365809440613,1.3689515590667725,9.901003e-05,0.09382019937038422,0.1768537163734436,0.6463229060173035,0.9382020831108093,0.8842685222625732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.7987143397331238,2.210367441177368,0.3311969041824341,1.3447030782699585,9.8911034e-05,0.09412306547164917,0.17773383855819702,0.6522471308708191,0.9412304759025574,0.8886691331863403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.8029236793518066,2.1962506771087646,0.3288518786430359,1.3197646141052246,9.881204e-05,0.09442684054374695,0.17860639095306396,0.6571682691574097,0.9442682862281799,0.893031895160675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.8040363788604736,2.1918716430664062,0.3413735628128052,1.307416558265686,9.871304e-05,0.09455271065235138,0.178897887468338,0.6580862402915955,0.9455269575119019,0.8944892883300781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.8075582385063171,2.195603370666504,0.3361913561820984,1.2890610694885254,9.8614044e-05,0.09470411390066147,0.17948460578918457,0.6629127264022827,0.9470411539077759,0.8974230289459229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.8096293210983276,2.2103824615478516,0.34533074498176575,1.2772270441055298,9.851505e-05,0.09480442851781845,0.18000318109989166,0.6660073399543762,0.9480443000793457,0.9000160694122314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.810718834400177,2.1883111000061035,0.3427874445915222,1.2654485702514648,9.841605e-05,0.09491612017154694,0.1802719533443451,0.6670483946800232,0.9491610527038574,0.9013599157333374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.8145073652267456,2.1968724727630615,0.34901314973831177,1.2457592487335205,9.8317054e-05,0.09514041244983673,0.18070733547210693,0.6720073223114014,0.9514039158821106,0.9035365581512451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.8151847124099731,2.1806013584136963,0.33538806438446045,1.2412422895431519,9.821806e-05,0.09512335062026978,0.18080197274684906,0.672953724861145,0.9512335658073425,0.9040097594261169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.8162545561790466,2.1835150718688965,0.34857040643692017,1.2346173524856567,9.811906e-05,0.09526721388101578,0.18110287189483643,0.6735120415687561,0.9526720643043518,0.9055144786834717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.8179600834846497,2.207308053970337,0.3430556058883667,1.222792387008667,9.8020064e-05,0.09535616636276245,0.18148714303970337,0.675442636013031,0.9535616636276245,0.9074355959892273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.8193048238754272,2.2076616287231445,0.358360230922699,1.2127139568328857,9.792107e-05,0.0954422876238823,0.18144549429416656,0.6778842806816101,0.9544228315353394,0.9072273969650269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.820624053478241,2.2018604278564453,0.3544914424419403,1.2045643329620361,9.782207e-05,0.09548959881067276,0.18199816346168518,0.6791334748268127,0.9548960328102112,0.9099908471107483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
