epoch,loss,lr,output_rst_accuracy,output_rst_loss,output_rst_top_10,output_rst_top_5,valor_model_loss,valor_model_mean_absolute_error
0,5.650575160980225,0.00499505,0.15922433137893677,4.778646945953369,0.42368224263191223,0.3260054886341095,0.8719255328178406,0.6794847846031189
1,3.961587905883789,0.0049901,0.2814139425754547,3.52231764793396,0.6529165506362915,0.5304771661758423,0.4392700791358948,0.5186549425125122
2,3.54758620262146,0.00498515,0.3235698342323303,3.165037155151367,0.7042218446731567,0.5879652500152588,0.3825480341911316,0.48563870787620544
3,3.362964391708374,0.0049802,0.3402135968208313,3.0178658962249756,0.7200537323951721,0.6103234887123108,0.34509900212287903,0.4617488980293274
4,3.2458038330078125,0.00497525,0.34905070066452026,2.9333577156066895,0.7292031049728394,0.6219710111618042,0.31244754791259766,0.43982866406440735
5,3.1517786979675293,0.0049703,0.3569197952747345,2.8685624599456787,0.7357919216156006,0.6301211714744568,0.2832159399986267,0.41950416564941406
6,3.0820183753967285,0.00496535,0.36403948068618774,2.821045160293579,0.7425056099891663,0.6364913582801819,0.26097285747528076,0.4025678336620331
7,3.0143167972564697,0.0049604,0.37087810039520264,2.7797293663024902,0.7462528347969055,0.6401136517524719,0.23458749055862427,0.38060829043388367
