Model,F1@1,F1@5,F1@10,Precision@1,Precision@5,Precision@10,Recall@1,Recall@5,Recall@10
ATT2ITM,0.42554470896720886,0.20744826603266928,0.12622925368222324,0.42554470896720886,0.12446895986795425,0.06942608952522278,0.42554470896720886,0.6223447918891907,0.6942608952522278
BOW2ITM,0.38495421409606934,0.19184307464294964,0.11787949662563228,0.38495421409606934,0.11510584503412247,0.06483372300863266,0.38495421409606934,0.5755292177200317,0.6483372449874878
GridSearch_BPR,0.017207015592536856,0.023732954254387362,0.020101452279447107,0.020214902045910893,0.015488142399739327,0.011664948173876047,0.016092185698605623,0.06051943593971094,0.09060548662427195
GridSearch_EASEᴿ,0.026738371347943563,0.029914290590077178,0.025281984143507567,0.03136701579204428,0.019607098279699,0.014736527920986942,0.02501701765519804,0.07574670852510787,0.11236200311918373
MostPop,0.017207015592536856,0.023732954254387362,0.020101452279447107,0.020214902045910893,0.015488142399739327,0.011664948173876047,0.016092185698605623,0.06051943593971094,0.09060548662427195
USEM2ITM,0.4218132793903351,0.20231529904736406,0.1230422475121238,0.4218132793903351,0.12138918042182922,0.06767323613166809,0.4218132793903351,0.6069458723068237,0.6767323613166809
