epoch,MAE,NDCG@10,RC@10,RC@5,e_time,loss,lr,val_MAE,val_NDCG@10,val_RC@10,val_RC@5,val_e_time,val_loss,val_lr
0,0.47788238525390625,0.008676113560795784,0.017534293234348297,0.010119812563061714,156.23048543930054,7.373295783996582,4.99505e-05,NA,NA,NA,NA,NA,NA,NA
1,0.46833446621894836,0.015398028306663036,0.029949644580483437,0.018274005502462387,153.917151927948,7.20250940322876,4.9901002e-05,NA,NA,NA,NA,NA,NA,NA
2,0.46335670351982117,0.021294062957167625,0.0399513803422451,0.025257857516407967,153.84488081932068,7.119304656982422,4.9851504e-05,NA,NA,NA,NA,NA,NA,NA
3,0.46130284667015076,0.03456565737724304,0.06163222715258598,0.04143080487847328,153.97667527198792,6.992473602294922,4.9802005e-05,NA,NA,NA,NA,NA,NA,NA
4,0.462326318025589,0.05690641328692436,0.09743358194828033,0.06815766543149948,153.8583779335022,6.794667720794678,4.9752507e-05,NA,NA,NA,NA,NA,NA,NA
5,0.46404269337654114,0.07840365171432495,0.12975169718265533,0.09333217889070511,153.91624665260315,6.593753337860107,4.970301e-05,NA,NA,NA,NA,NA,NA,NA
6,0.46562549471855164,0.09640742838382721,0.15674597024917603,0.11447126418352127,153.9303743839264,6.415421962738037,4.965351e-05,NA,NA,NA,NA,NA,NA,NA
7,0.46729153394699097,0.11099905520677567,0.17842333018779755,0.1317034214735031,153.96414184570312,6.260722637176514,4.9604012e-05,NA,NA,NA,NA,NA,NA,NA
8,0.4686068594455719,0.12378756701946259,0.19888174533843994,0.14658795297145844,154.00162148475647,6.120718479156494,4.9554514e-05,NA,NA,NA,NA,NA,NA,NA
9,0.4695829749107361,0.1359056830406189,0.21659663319587708,0.16129189729690552,153.98708724975586,5.997951507568359,4.9505015e-05,NA,NA,NA,NA,NA,NA,NA
10,0.4706416726112366,0.14657624065876007,0.23334258794784546,0.1738739311695099,153.93593335151672,5.882858753204346,4.9455517e-05,NA,NA,NA,NA,NA,NA,NA
11,0.47121933102607727,0.15780474245548248,0.24950164556503296,0.1871679127216339,154.18008542060852,5.781221866607666,4.940602e-05,NA,NA,NA,NA,NA,NA,NA
12,0.4718366265296936,0.1668929159641266,0.2625351548194885,0.1980760544538498,153.83319211006165,5.690216064453125,4.935652e-05,NA,NA,NA,NA,NA,NA,NA
13,0.4725017845630646,0.17528153955936432,0.2753846049308777,0.2076679915189743,153.9623782634735,5.600770950317383,4.9307022e-05,NA,NA,NA,NA,NA,NA,NA
14,0.472622811794281,0.18435314297676086,0.28723737597465515,0.2182149738073349,154.01799249649048,5.521304607391357,4.9257524e-05,NA,NA,NA,NA,NA,NA,NA
15,0.47304728627204895,0.19149261713027954,0.2980065941810608,0.22743184864521027,153.9805085659027,5.452967643737793,4.9208025e-05,NA,NA,NA,NA,NA,NA,NA
16,0.4730030596256256,0.19974948465824127,0.3094877600669861,0.2361903041601181,153.95748162269592,5.381895065307617,4.9158527e-05,NA,NA,NA,NA,NA,NA,NA
17,0.4733896851539612,0.2065580040216446,0.3187845051288605,0.2447577714920044,153.96081948280334,5.3221564292907715,4.910903e-05,NA,NA,NA,NA,NA,NA,NA
18,0.4734286963939667,0.21311239898204803,0.3281402885913849,0.2512936294078827,154.03930187225342,5.2617106437683105,4.905953e-05,NA,NA,NA,NA,NA,NA,NA
19,0.47318512201309204,0.2198587954044342,0.33677026629447937,0.2599826455116272,153.93932271003723,5.206627368927002,4.9010032e-05,NA,NA,NA,NA,NA,NA,NA
20,0.4735056459903717,0.22635754942893982,0.34542107582092285,0.2670324742794037,153.9067714214325,5.151721477508545,4.8960534e-05,NA,NA,NA,NA,NA,NA,NA
21,0.473352313041687,0.2322203814983368,0.35292932391166687,0.273648202419281,153.98788809776306,5.106631278991699,4.8911035e-05,NA,NA,NA,NA,NA,NA,NA
22,0.47324615716934204,0.23700189590454102,0.359892338514328,0.2798263728618622,154.08743333816528,5.062618255615234,4.8861537e-05,NA,NA,NA,NA,NA,NA,NA
23,0.47310546040534973,0.24286562204360962,0.3671262264251709,0.2868553698062897,154.16289448738098,5.0208940505981445,4.881204e-05,NA,NA,NA,NA,NA,NA,NA
24,0.47303372621536255,0.2482835352420807,0.3740822970867157,0.2926480174064636,154.10859870910645,4.975213050842285,4.876254e-05,NA,NA,NA,NA,NA,NA,NA
25,0.4729652404785156,0.25298404693603516,0.380555659532547,0.2993088960647583,154.14117169380188,4.93942928314209,4.8713042e-05,NA,NA,NA,NA,NA,NA,NA
26,0.4726492166519165,0.25680240988731384,0.38542455434799194,0.3032609820365906,154.00885128974915,4.903776168823242,4.8663544e-05,NA,NA,NA,NA,NA,NA,NA
27,0.47252795100212097,0.26138442754745483,0.39100539684295654,0.3082028031349182,154.04435467720032,4.870234489440918,4.8614045e-05,NA,NA,NA,NA,NA,NA,NA
28,0.472572922706604,0.26664820313453674,0.3983469307422638,0.3147108852863312,154.05055928230286,4.834251403808594,4.8564547e-05,NA,NA,NA,NA,NA,NA,NA
29,0.47242602705955505,0.2699534296989441,0.40256640315055847,0.3191387355327606,154.20873188972473,4.806497573852539,4.851505e-05,NA,NA,NA,NA,NA,NA,NA
30,0.47232550382614136,0.2748962640762329,0.40820977091789246,0.32391735911369324,154.02544975280762,4.773983478546143,4.846555e-05,NA,NA,NA,NA,NA,NA,NA
31,0.47184309363365173,0.2777805030345917,0.4123285412788391,0.32719916105270386,153.97678971290588,4.746330261230469,4.8416052e-05,NA,NA,NA,NA,NA,NA,NA
32,0.4717290997505188,0.28194740414619446,0.4169751703739166,0.3322139382362366,154.1134204864502,4.718332290649414,4.8366554e-05,NA,NA,NA,NA,NA,NA,NA
33,0.4715225100517273,0.28592026233673096,0.4220559000968933,0.33652716875076294,153.9660038948059,4.690778732299805,4.8317055e-05,NA,NA,NA,NA,NA,NA,NA
34,0.4715619683265686,0.2885744273662567,0.4255148470401764,0.3399756848812103,153.9616343975067,4.666477203369141,4.8267557e-05,NA,NA,NA,NA,NA,NA,NA
35,0.47117185592651367,0.2919372320175171,0.43014758825302124,0.3437749743461609,154.00947785377502,4.643408298492432,4.821806e-05,NA,NA,NA,NA,NA,NA,NA
36,0.47118380665779114,0.2947123646736145,0.432901531457901,0.3461225926876068,154.0499243736267,4.621828556060791,4.816856e-05,NA,NA,NA,NA,NA,NA,NA
37,0.47097310423851013,0.29745641350746155,0.43654802441596985,0.3486959636211395,154.0805675983429,4.603166580200195,4.8119062e-05,NA,NA,NA,NA,NA,NA,NA
38,0.4706692695617676,0.3000147342681885,0.43980899453163147,0.3526098132133484,154.21089792251587,4.583178520202637,4.8069563e-05,NA,NA,NA,NA,NA,NA,NA
39,0.47067388892173767,0.30242010951042175,0.4431533217430115,0.3553290367126465,154.41887760162354,4.563720226287842,4.8020065e-05,NA,NA,NA,NA,NA,NA,NA
40,0.47047945857048035,0.3061091899871826,0.44705331325531006,0.3596492409706116,154.43663787841797,4.541791915893555,4.7970567e-05,NA,NA,NA,NA,NA,NA,NA
41,0.47033393383026123,0.3082881271839142,0.4498940706253052,0.3624483346939087,154.3040738105774,4.519854545593262,4.792107e-05,NA,NA,NA,NA,NA,NA,NA
42,0.47030431032180786,0.3113043010234833,0.4539850652217865,0.3665740489959717,154.12871599197388,4.505229949951172,4.787157e-05,NA,NA,NA,NA,NA,NA,NA
43,0.470051109790802,0.3133796453475952,0.4563778340816498,0.3677443861961365,154.1474609375,4.486666679382324,4.782207e-05,NA,NA,NA,NA,NA,NA,NA
