userId,cold,MostPop,MF,online_ibpr,BiVAECF,GridSearch_BPR,GridSearch_EASEᴿ
A2GGFJFKDCIJ48,2,0.3333333333333333,0.11984234632083816,0.10887464039151148,0.6309297535714575,0.3333333333333333,1.0
AMNO6ATXDZUVZ,3,0.16370565544521565,0.1164318576678623,0.11638114635461058,0.21533827903669653,0.16155546744299637,1.0
A1BX87RIUYC8U0,1,0.10611018198888462,0.11063269857652464,0.27894294565112987,0.1067654920603776,0.1059457625105743,0.11603101297080894
A13OE95O1ZY6WR,1,0.3333333333333333,0.15366188628986424,0.11128617741227337,1.0,0.3333333333333333,1.0
A3AI8RRBYGMNZJ,1,0.17144160057391347,0.27023815442731974,0.10709364873583231,0.21810429198553155,0.17219543379409813,1.0
A1RPMH6ELITRT6,3,0.10569171613925885,0.11413503995695969,0.13145215979284927,0.11114594325018258,0.10573752001601398,1.0
A2M6I6AVXLSW5L,1,0.1296303050907487,0.1233270005326393,0.12210273770953073,0.16730017881017412,0.1296303050907487,1.0
A2FMD4C9FQJ59I,3,0.19823986317056053,0.10587595851555857,0.12618595071429148,0.27023815442731974,0.2,1.0
AR3L5BXCGA6HA,1,0.23137821315975915,0.16104477175644444,0.11593250110732103,0.3562071871080222,0.23137821315975915,1.0
A3GCCTWI5A10Q9,1,0.15186115333086322,0.10642141744672004,0.11285297284731537,0.12447993835362813,0.15329048865267808,0.10651876425078786
A3CWA2Q3ULAO9J,1,0.43067655807339306,0.38685280723454163,1.0,1.0,0.43067655807339306,0.1195894192856196
A1FNCZSMZYNQR3,1,0.16666666666666666,0.10704260408295124,0.10580654565509198,0.20184908658209985,0.16929380759878143,1.0
AZ8YN742VWOOW,1,1.0,0.11030114297270742,0.3010299956639812,0.6309297535714575,1.0,1.0
A3TZXHD649F7US,1,0.13082402064781276,0.1275639755045533,1.0,0.14262838210336,0.13057879143873863,0.1284042773229231
A2J91G150UCOMS,1,1.0,0.1288402240804449,0.1505149978319906,1.0,1.0,1.0
A1KO75CKCO0D8M,1,0.12042707175517926,0.10908196660088885,0.1086705655286153,0.1396673142523192,0.12056006299427562,0.6309297535714575
A3H6A9RH9LN2LJ,6,0.14109421416360957,0.14453241315894394,0.11146353957782805,0.6309297535714575,0.14109421416360957,1.0
A2BFLY7S5JJSTR,1,0.12159530598557504,0.10625286431410978,0.14555268036201674,0.12364817244036919,0.12124257861990968,0.31546487678572877
A2K5ZBX75J80TX,6,0.17383489445554431,0.15688744525556758,0.15019874915991424,0.6934264036172708,0.17437595628062083,1.0
A3NGB1IOWMES24,1,0.1376124087861776,0.13640858525969024,0.11329456824939788,0.18920035951687003,0.13852010756717748,1.0
A324SFQ8WUUJL2,1,0.12808435250903813,0.11171580748939341,1.0,0.14662371845531105,0.12808435250903813,0.11984234632083816
A1WFRQMLLHW0A,1,0.23137821315975915,0.17070727966372012,0.11952683322395147,0.3562071871080222,0.23137821315975915,1.0
A12QSGSRYDNIDU,1,0.1781035935540111,0.11540233518435107,0.116636476651236,1.0,0.17905223175104137,1.0
A23KROVSTK0DOM,1,0.1157859747222698,0.12581200275023383,0.11573745968794447,0.10827181284292445,0.11544973661438214,0.1059457625105743
AK8K7LUOHLVTS,1,0.23137821315975915,0.1079943548673958,0.12145326590959868,0.3562071871080222,0.23137821315975915,1.0
AS153VGINHZQH,1,0.12715873983727546,0.11186208836303264,0.11182537075035635,0.1810425967800402,0.12686100255179733,1.0
A2MZY0UJ33D4KE,1,0.23137821315975915,0.14662371845531105,0.11470946516827192,0.3562071871080222,0.23137821315975915,1.0
AUELDBGJ1VRA6,1,0.11759413125458612,0.11273493611736912,0.13033688246265052,0.12571980385927414,0.11608052019106711,1.0
A288HPTMCKAX7F,1,0.3562071871080222,0.15292486830283214,0.11362474421610629,1.0,0.3562071871080222,1.0
A29VM9NIKL0VVS,1,0.23137821315975915,0.14581551052860536,0.11544973661438214,0.3562071871080222,0.23137821315975915,1.0
A3160PVFUJA588,1,0.10632482285561803,0.1176491919129558,0.10669096307121996,0.10729991216669407,0.10582964005856929,0.2037950470905062
A1PTRGC14SS5TU,1,0.10611018198888462,0.11059917026610382,0.43067655807339306,0.1067654920603776,0.1059457625105743,0.11603101297080894
A2Y1RL23YVNA8Y,2,0.14833566670536175,0.11798388990697417,0.127259152270801,0.23137821315975915,0.14955506186451523,1.0
A17OQICVJSV7J3,1,1.0,0.19195872000656014,0.20584683246043448,1.0,1.0,1.0
A1CJ585H24BB5Z,1,0.43067655807339306,0.3562071871080222,1.0,1.0,0.43067655807339306,0.1195894192856196
A4NNMKBTQ76L7,2,0.11815408757587079,0.11775992691538874,0.11658505363885395,0.11056572577477781,0.11628024822466461,0.1949590218937863
A1AU2KXYR6BMU2,1,1.0,0.16370565544521565,0.22424382421757544,1.0,1.0,1.0
A5EOU5WE6Y7MK,1,0.1781035935540111,0.12571980385927414,0.122400144410562,1.0,0.17905223175104137,1.0
AEBUXGRFOETA3,1,0.26264953503719357,0.11792758407219128,0.10615756129751101,0.6309297535714575,0.2559580248098155,0.10615756129751101
A3IQK7057XJDHG,1,0.17144160057391347,0.27023815442731974,0.10785784260696445,0.21810429198553155,0.17219543379409813,1.0
A3VVVCFYBZVHI4,1,0.23137821315975915,0.1686130986895011,0.11540233518435107,0.3562071871080222,0.23137821315975915,1.0
AP2U70OIS70C9,1,0.21274605355336318,0.12736015819217406,1.0,0.5,0.21810429198553155,0.11549729433060407
A2K9LHF0PKZRTY,1,0.16427204996205025,0.12225074740997816,0.13277776530674432,0.2103099178571525,0.16207652439312228,0.10578349427575229
A2WSAAFL1HW3L9,3,0.24465054211822604,0.10582964005856929,0.18316925091363362,0.27023815442731974,0.25,1.0
A3GPI8U7ST1TPS,1,0.3562071871080222,0.14924393652741208,0.11128617741227337,1.0,0.3562071871080222,1.0
AT5KB4G2SOXAZ,1,0.11448577496891589,0.11004171543466917,0.11223479233679762,0.10981880600477434,0.11387758076461034,0.11897479707936458
A1QW6L0CSI83IC,1,0.3333333333333333,0.13183980802870454,0.11020326320730126,1.0,0.3333333333333333,1.0
A28RXZ85BZ70GT,3,0.19823986317056053,0.11512115803949316,0.13691539142239212,0.27023815442731974,0.2,1.0
A90UDISFL7B1A,3,0.19823986317056053,0.1162300592682939,0.13333607317482013,0.27023815442731974,0.2,1.0
A2ABEGA0S52R5E,6,0.17279832934000458,0.17276559153368995,0.13981554411529976,0.6934264036172708,0.17345623924962253,1.0
A389YNL9FZBKRP,2,0.14833566670536175,0.11710755381421946,0.11549729433060407,0.2,0.14955506186451523,1.0
A1JPVWO3APS6GR,1,1.0,0.1631512196835108,0.1781035935540111,0.6309297535714575,1.0,1.0
A2BL39W7WIL849,2,0.3333333333333333,0.1505149978319906,0.12422593963811336,1.0,0.3333333333333333,1.0
A22WG2NE4D47UM,7,0.14109421416360957,0.14662371845531105,0.11093828811385667,0.6309297535714575,0.14152099882215266,1.0
AWEIW3G1E0MKO,7,0.14195685009331532,0.14893706185882832,0.1322359088617821,0.6309297535714575,0.14262838210336,1.0
A1GKT7M6PYIZYI,1,0.11934059499326767,0.1440400303421672,0.5,0.11885479230075506,0.11927901618592246,0.1166880803718417
A1POB9N2Y6O6XY,1,1.0,0.17376534287144002,0.15292486830283214,0.6309297535714575,1.0,1.0
A2HYILYX45Y5JZ,1,0.10642141744672004,0.12103467930537846,0.12628075142059988,0.1056688777411938,0.10634890155333472,1.0
A36LD3YRYVQYAQ,1,0.12618595071429148,0.15019048322368797,0.14262838210336,0.12029520990239823,0.1269596709794558,0.11593250110732103
A3BUE271SKULUR,1,0.3333333333333333,0.1515171524096389,0.1107337901965447,1.0,0.3333333333333333,1.0
A37MQZ6YJD7OAY,1,1.0,0.1304574268895465,0.16260831227163416,1.0,1.0,1.0
A1VJ7SIZTIUDVW,3,0.148634337571835,0.11743016064332126,0.2103099178571525,0.23137821315975915,0.14987054163194743,1.0
A1QC2OTHG6Y0EE,1,0.3333333333333333,0.15403922195426356,0.11149929226479119,1.0,0.3333333333333333,1.0
A9MOCNHJD03PI,7,0.14006482349398794,0.1468999356504447,0.17629143438888212,0.6309297535714575,0.14195685009331532,1.0
A2BKCKMT9BQ8L2,1,0.12715873983727546,0.11215943571127349,1.0,0.16730017881017412,0.12676290360187092,0.11679183448148776
A1465Z1GPAQ9G6,1,1.0,0.16370565544521565,0.2,1.0,1.0,1.0
A1752VXUZC9A2V,3,0.19823986317056053,0.11568910657987957,0.14893706185882832,0.27023815442731974,0.2,1.0
A2LFT1ZK2T97OD,2,0.1810425967800402,0.13291576594181265,0.10772277091106712,0.24465054211822604,0.18208790046993825,1.0
A3UPIDGPC582GI,2,0.14833566670536175,0.11439727468577891,0.10824379621984997,0.23137821315975915,0.14955506186451523,1.0
AX8EUY8WM13EV,1,0.3333333333333333,0.1515171524096389,0.10991387927427455,1.0,0.3333333333333333,1.0
A17BMTK1B2J4LO,3,0.10743055197732988,0.17718382013555792,0.11043277856022525,0.11321322901070476,0.1067654920603776,0.25
A1FAX9X663K80Z,1,0.2103099178571525,0.12103467930537846,0.11289254295646611,0.11653381021140022,0.2103099178571525,0.43067655807339306
A1RKLOE3I0LFYB,1,1.0,0.18003132665669264,0.27894294565112987,1.0,1.0,1.0
AU4BOYNR5NFA2,1,0.43067655807339306,0.38685280723454163,1.0,1.0,0.43067655807339306,0.1195894192856196
A2NZPY5DZ0QBLL,1,1.0,0.17376534287144002,0.25,1.0,1.0,1.0
A2IBY4ZY7MQPLL,1,0.15256487060115928,0.17070727966372012,0.10756254845666419,0.25,0.15256487060115928,1.0
A3V25YDPGVYOS1,1,1.0,0.16370565544521565,0.14893706185882832,0.6309297535714575,1.0,1.0
A3T7W13FTXM3HE,1,0.1442847926987864,0.3333333333333333,0.16730017881017412,0.1468999356504447,0.1442847926987864,0.1442847926987864
A3U03YK1KPBZF0,1,1.0,0.17905223175104137,0.1631512196835108,0.6309297535714575,1.0,1.0
APISNKSK72RMV,1,0.1408841194731412,0.11608052019106711,1.0,0.12152412607595543,0.1417377701235801,0.11512115803949316
A23Q6YU4M2YYQL,1,0.1605440854340214,0.11479993357805733,1.0,0.27023815442731974,0.1605440854340214,0.11568910657987957
A1G3JJ57VH53G5,1,1.0,0.1729696904450771,0.14608157963242446,0.6309297535714575,1.0,1.0
A50XZ3XUO3JD4,1,0.21274605355336318,0.1285122442369443,1.0,0.5,0.21810429198553155,0.11549729433060407
A30MOBJT14AIQK,1,1.0,0.11748461693813328,0.1417377701235801,0.6309297535714575,1.0,1.0
A2JKMO9YDQRD71,1,0.1137505939404073,0.13480990596580797,0.6309297535714575,0.11867654638337483,0.11337638434109218,0.11798388990697417
A3G28KSUWFZ8Q2,1,0.12808435250903813,0.1125791044898335,1.0,0.14662371845531105,0.1281903386569819,0.11984234632083816
A19HUZ4NI1JCG,1,0.1060394498059786,0.12736015819217406,0.10818794515693715,0.11046589148934026,0.10637302677668159,1.0
A1EFN03BS4CZYJ,1,0.1296303050907487,0.11838405911489008,0.19195872000656014,0.16544255391905832,0.12917448356450073,1.0
A2FIAK1PQKA2V,1,0.11934059499326767,0.1442847926987864,0.5,0.11885479230075506,0.11927901618592246,0.1166880803718417
A25LJGE8EX6H9V,1,0.16207652439312228,0.11479993357805733,1.0,0.2037950470905062,0.16260831227163416,0.11435323055674379
A28DO0J18Q67GE,1,0.3562071871080222,0.13033688246265052,0.10671575697569025,1.0,0.3562071871080222,1.0
A1UCOOK7XSY9ED,1,0.1810425967800402,0.12389328662907269,0.11400572314167466,0.23137821315975915,0.18208790046993825,1.0
A3KAX5RZ4XH9L7,7,0.14109421416360957,0.13833518902815395,0.13559249537698637,0.6309297535714575,0.14109421416360957,1.0
A1XVZOHC0PSJ4F,1,0.10740431628408452,0.18003132665669264,0.2037950470905062,0.10642141744672004,0.1067654920603776,0.11613019629355818
A1G7MX4Y06CMTG,1,0.14662371845531105,0.1079122731065964,0.12389328662907269,0.1631512196835108,0.14608157963242446,0.10852673831781674
ABNR0V5OQ85OK,1,0.16439586251374141,0.13074394057920888,0.15919257704723191,0.22151343040772845,0.16457724050952857,1.0
A28VD8S6S9UW1T,1,0.13870677141314172,0.13708731878239783,0.10938397392767547,0.12465147738252338,0.13779062407514628,1.0
A36SZSBL6X3GGJ,2,0.27023815442731974,0.1196522617445199,0.10783071389720154,0.22424382421757544,0.27894294565112987,1.0
A4493JBWGHT17,1,0.3562071871080222,0.1515171524096389,0.11873572903600739,1.0,0.3562071871080222,1.0
A2NQ8OSJS9WQS4,1,1.0,0.19823986317056053,0.22424382421757544,1.0,1.0,1.0
A2Q8NZTSZW34SG,1,1.0,0.17144160057391347,0.18208790046993825,1.0,1.0,1.0
AAUE0WSQGH0LN,2,0.19823986317056053,0.11026843631490188,0.127259152270801,0.18208790046993825,0.1965616322328226,1.0
AA0MMQ8KK2OTH,1,0.38685280723454163,0.1965616322328226,0.13691539142239212,0.26264953503719357,0.38685280723454163,1.0
A3PRZ9ESGB2KPU,6,0.17289422369005553,0.17704813363697414,0.17639248381455527,0.6934264036172708,0.17289687921638738,1.0
AELOF4RR7PUFA,2,0.12715873983727546,0.11234860846399522,0.12998007347308715,0.2037950470905062,0.12686100255179733,1.0
A3N2W0S7OLR43,1,0.12159530598557504,0.1062051216578342,0.12873021007115668,0.12364817244036919,0.12124257861990968,0.31546487678572877
A31XGALBYVW8NY,1,0.3333333333333333,0.1515171524096389,0.10950675249443823,1.0,0.3333333333333333,1.0
AL22L6LA8NT7L,1,0.3333333333333333,0.15329048865267808,0.10953762723139249,1.0,0.3333333333333333,1.0
A2OJOWFCQTM0OU,1,1.0,0.17219543379409813,0.18316925091363362,1.0,1.0,1.0
A30UDLQK3X6RTL,2,0.2675615536753618,0.1838539142831714,0.1608242187352295,0.3267385908544377,0.27483701378860237,1.0
A38Z4KJHHVY0AU,7,0.14195685009331532,0.14955506186451523,0.13170966856861138,0.6309297535714575,0.14262838210336,1.0
