epoch,accuracy,loss,lr,top_10,top_5
0,0.029711931943893433,5.210173606872559,0.000499505,0.1698760986328125,0.10467837750911713
1,0.09572111070156097,5.188939094543457,0.00049901,0.3623170256614685,0.2598545551300049
2,0.16226086020469666,5.156627178192139,0.00049851503,0.43806374073028564,0.3385974168777466
3,0.1825161576271057,5.133252143859863,0.00049802003,0.45685216784477234,0.3592272400856018
4,0.19652944803237915,5.114725112915039,0.00049752503,0.4687431752681732,0.371586412191391
5,0.20202240347862244,5.09235954284668,0.00049703004,0.47033488750457764,0.37530040740966797
6,0.2065790742635727,5.068145751953125,0.00049653504,0.4788552224636078,0.38478824496269226
7,0.20695358514785767,5.037545680999756,0.00049604004,0.4866577088832855,0.38918885588645935
8,0.21073000133037567,5.01706075668335,0.00049554504,0.49361756443977356,0.3937143087387085
9,0.21069879829883575,4.983409881591797,0.00049505004,0.5022315382957458,0.399425745010376
10,0.21076121926307678,4.956274032592773,0.00049455505,0.5081614255905151,0.4021722078323364
11,0.2099185436964035,4.924341678619385,0.00049406005,0.5134671330451965,0.40510594844818115
12,0.21132299304008484,4.875550746917725,0.00049356505,0.5248275399208069,0.41487470269203186
13,0.21135419607162476,4.8497161865234375,0.00049307005,0.5340969562530518,0.41812053322792053
14,0.21269623935222626,4.801448822021484,0.00049257505,0.5454573631286621,0.42548608779907227
15,0.21332043409347534,4.765493392944336,0.00049208006,0.5519178509712219,0.43094784021377563
16,0.21172872185707092,4.711002349853516,0.00049158506,0.5652133226394653,0.43803250789642334
17,0.2154427170753479,4.653708457946777,0.00049109006,0.5761680603027344,0.4465528428554535
18,0.21915671229362488,4.580814361572266,0.00049059506,0.5899628400802612,0.456259161233902
19,0.22037389874458313,4.521455764770508,0.00049010006,0.5974220633506775,0.46368715167045593
20,0.22393183410167694,4.4418253898620605,0.00048960507,0.6086576581001282,0.4719890058040619
21,0.22883181273937225,4.359538555145264,0.00048911007,0.6197059750556946,0.4813207983970642
22,0.23772665858268738,4.254590034484863,0.0004886151,0.6300053000450134,0.4924003481864929
23,0.24556037783622742,4.149031162261963,0.00048812007,0.6422708630561829,0.5053837299346924
24,0.2558596730232239,4.038142204284668,0.00048762508,0.6550981402397156,0.5170562863349915
25,0.26550358533859253,3.9276201725006104,0.00048713008,0.6663025617599487,0.5305389761924744
26,0.2807028591632843,3.818065881729126,0.00048663508,0.6795980334281921,0.548484742641449
27,0.29671359062194824,3.705301523208618,0.00048614008,0.6950469613075256,0.5663056969642639
28,0.3102587163448334,3.6054587364196777,0.00048564508,0.7066571116447449,0.5836272239685059
29,0.3251771032810211,3.5046634674072266,0.00048515009,0.7203583121299744,0.6022284030914307
30,0.3389095366001129,3.414592981338501,0.0004846551,0.7323117256164551,0.6187072992324829
31,0.35045722126960754,3.3512461185455322,0.0004841601,0.7378671169281006,0.6271339654922485
32,0.36066290736198425,3.2845747470855713,0.0004836651,0.7456384301185608,0.6406479477882385
33,0.36790362000465393,3.2291977405548096,0.0004831701,0.7515059113502502,0.6478261947631836
34,0.37280359864234924,3.1931605339050293,0.0004826751,0.7535345554351807,0.6516026258468628
35,0.37839019298553467,3.1504597663879395,0.0004821801,0.7609313130378723,0.6582503914833069
36,0.3812614977359772,3.1222095489501953,0.0004816851,0.7622109055519104,0.6609344482421875
37,0.3858181834220886,3.0986549854278564,0.0004811901,0.7635529637336731,0.6619331240653992
38,0.388595849275589,3.069120407104492,0.0004806951,0.7668300271034241,0.6658968329429626
39,0.3882525563240051,3.0527126789093018,0.0004802001,0.7668612003326416,0.6667706966400146
40,0.3935582637786865,3.0329465866088867,0.0004797051,0.7691707611083984,0.6693299412727356
41,0.39543086290359497,3.0119967460632324,0.0004792101,0.7712306380271912,0.670796811580658
42,0.39674168825149536,2.990338087081909,0.0004787151,0.7750694155693054,0.676227331161499
43,0.3970225751399994,2.977604866027832,0.0004782201,0.7745076417922974,0.676539421081543
44,0.40067413449287415,2.9602479934692383,0.00047772512,0.7775038480758667,0.6773508787155151
45,0.4014855921268463,2.94840407371521,0.00047723012,0.7781904339790344,0.6775381565093994
46,0.40582379698753357,2.9297544956207275,0.00047673512,0.7779719829559326,0.6811585426330566
47,0.4071658253669739,2.911689281463623,0.00047624012,0.7825286388397217,0.6857463717460632
48,0.4096626341342926,2.898916721343994,0.00047574512,0.7828094959259033,0.6855279207229614
49,0.4081021249294281,2.8900129795074463,0.00047525013,0.781342625617981,0.6832183599472046
50,0.4122530519962311,2.8668506145477295,0.00047475513,0.7863674759864807,0.6893355250358582
51,0.4138447642326355,2.8572957515716553,0.00047426013,0.7847757339477539,0.6891794800758362
52,0.4142816960811615,2.851238250732422,0.00047376513,0.7845572829246521,0.6891170740127563
53,0.41571736335754395,2.834928512573242,0.00047327013,0.7856808304786682,0.6894291639328003
54,0.4173714816570282,2.828108072280884,0.00047277514,0.7870540618896484,0.690615177154541
55,0.4189007878303528,2.8115673065185547,0.00047228014,0.788302481174469,0.6931119561195374
56,0.41771480441093445,2.8131275177001953,0.00047178514,0.7870540618896484,0.690615177154541
57,0.4231765568256378,2.788381576538086,0.00047129014,0.7910801768302917,0.6959520578384399
58,0.42077338695526123,2.7869274616241455,0.00047079514,0.7881152033805847,0.6946412324905396
59,0.42392560839653015,2.7742159366607666,0.00047030015,0.7910801768302917,0.6953590512275696
60,0.424268901348114,2.770334243774414,0.00046980515,0.7922349572181702,0.6971692442893982
61,0.4259854555130005,2.752594232559204,0.00046931015,0.7927030920982361,0.6979807019233704
62,0.4251739978790283,2.7528939247131348,0.00046881515,0.7933897376060486,0.6980431079864502
63,0.427389919757843,2.739849805831909,0.00046832016,0.7930776476860046,0.6990106701850891
64,0.42595425248146057,2.7422585487365723,0.00046782516,0.7923285961151123,0.6988545656204224
65,0.4284822642803192,2.727293014526367,0.00046733016,0.7949190139770508,0.7005711197853088
66,0.427545964717865,2.7263386249542236,0.00046683516,0.7943884134292603,0.6994475722312927
67,0.43076059222221375,2.7024624347686768,0.00046634016,0.7956368327140808,0.7051277756690979
68,0.43253955245018005,2.6995394229888916,0.00046584517,0.7963546514511108,0.7050029635429382
69,0.43210262060165405,2.6980016231536865,0.00046535017,0.7951374650001526,0.7032551765441895
70,0.4329140782356262,2.6912243366241455,0.00046485517,0.7951686978340149,0.7040978670120239
71,0.4342249035835266,2.677633285522461,0.00046436017,0.7976343035697937,0.7056271433830261
72,0.43541088700294495,2.6795594692230225,0.00046386517,0.7967916131019592,0.7049093246459961
73,0.43450579047203064,2.674302577972412,0.00046337018,0.7969476580619812,0.7036921381950378
74,0.4380013048648834,2.6565701961517334,0.00046287518,0.8013795018196106,0.7083736658096313
75,0.43737712502479553,2.6606647968292236,0.00046238018,0.7968540191650391,0.7067195177078247
76,0.4392184913158417,2.6438941955566406,0.00046188518,0.7999750375747681,0.7104647159576416
77,0.4381885826587677,2.6453518867492676,0.00046139018,0.7984145283699036,0.7077182531356812
78,0.4387815594673157,2.6370081901550293,0.0004608952,0.801160991191864,0.7083736658096313
79,0.4402172267436981,2.635956048965454,0.0004604002,0.7981024384498596,0.7069692015647888
80,0.4406229555606842,2.6324777603149414,0.0004599052,0.7978527545928955,0.7081551551818848
