epoch,e_time,loss,lr,p10,p5,r1,r10,r5
0,12.853395938873291,7.7471113204956055,0.00099901,0.028203869238495827,0.04664551466703415,0.13233241438865662,0.2819579243659973,0.23324909806251526
1,20.108118295669556,7.57400369644165,0.00099802,0.033540982753038406,0.05548526346683502,0.15464046597480774,0.3354286253452301,0.2772849500179291
2,10.454140901565552,7.319353103637695,0.0009970301,0.032563015818595886,0.052889883518218994,0.14376646280288696,0.3256208896636963,0.2644844055175781
3,10.508988857269287,6.82297945022583,0.0009960401,0.032620254904031754,0.052651308476924896,0.14583571255207062,0.32623612880706787,0.26322564482688904
4,10.494335412979126,6.03410005569458,0.0009950501,0.03698747977614403,0.06240009143948555,0.1945243626832962,0.36989232897758484,0.31199371814727783
5,10.515376329421997,5.244912147521973,0.0009940601,0.04730372503399849,0.08316665142774582,0.2733766734600067,0.47297656536102295,0.4157901108264923
6,10.566256284713745,4.624191761016846,0.0009930701,0.05702003464102745,0.10080169886350632,0.3292962610721588,0.5702044367790222,0.5039210915565491
7,10.527005434036255,4.192028522491455,0.0009920801,0.0629015564918518,0.11146139353513718,0.3648666441440582,0.6290333271026611,0.5573136806488037
8,10.503337144851685,3.8873443603515625,0.0009910901,0.0668836385011673,0.11900731921195984,0.39062389731407166,0.6688148975372314,0.5949330925941467
9,10.495349168777466,3.6737422943115234,0.0009901001,0.06963736563920975,0.12450236827135086,0.4105234146118164,0.6962711811065674,0.6226289868354797
10,10.541026830673218,3.509546995162964,0.0009891101,0.0716296136379242,0.12864358723163605,0.42527204751968384,0.7162030339241028,0.6432892084121704
11,10.480394840240479,3.386496067047119,0.0009881201,0.07295394688844681,0.13152649998664856,0.43587812781333923,0.7297399640083313,0.6577752828598022
12,10.492857933044434,3.274470806121826,0.0009871301,0.07407324761152267,0.13391268253326416,0.4448242485523224,0.7407257556915283,0.6698004007339478
13,10.490844488143921,3.182335138320923,0.0009861401,0.07493528723716736,0.135763019323349,0.4517495632171631,0.7492854595184326,0.6790386438369751
14,10.52973461151123,3.0987868309020996,0.0009851501,0.07562107592821121,0.13722537457942963,0.4568924009799957,0.7562053799629211,0.6863274574279785
15,10.528115272521973,3.028557777404785,0.0009841601,0.07608958333730698,0.1382770836353302,0.4602702558040619,0.761057436466217,0.691516101360321
16,10.552653312683105,2.966888189315796,0.0009831701,0.07645592093467712,0.13902270793914795,0.46209850907325745,0.7646546959877014,0.6950177550315857
17,10.516377449035645,2.907972574234009,0.0009821801,0.07687083631753922,0.1397230476140976,0.46346768736839294,0.7685414552688599,0.6983861923217773
18,10.492526531219482,2.8543405532836914,0.0009811901,0.0771544948220253,0.14027763903141022,0.4648086130619049,0.7715396881103516,0.7015984654426575
19,10.535319566726685,2.806774377822876,0.0009802001,0.07738540321588516,0.1406993269920349,0.4657119810581207,0.7738000750541687,0.7033122777938843
20,10.503273248672485,2.7672946453094482,0.0009792101,0.07748381048440933,0.1408780962228775,0.46456223726272583,0.774564802646637,0.7045683860778809
21,10.654256343841553,2.730766534805298,0.0009782201,0.07759043574333191,0.14101651310920715,0.4630449712276459,0.7761655449867249,0.7050328254699707
22,10.522397756576538,2.6887683868408203,0.0009772301,0.07776989787817001,0.14128659665584564,0.4621254503726959,0.777689516544342,0.7060264348983765
23,10.537229776382446,2.6566381454467773,0.00097624015,0.07784395664930344,0.14126186072826385,0.4610632061958313,0.7783923149108887,0.7062216401100159
24,10.55811071395874,2.626192331314087,0.00097525015,0.0779222920536995,0.1412346214056015,0.45935478806495667,0.779158353805542,0.7062808275222778
25,10.571568727493286,2.593557834625244,0.00097426015,0.07798193395137787,0.1412588655948639,0.4566379487514496,0.7797170281410217,0.7063347101211548
26,10.5066077709198,2.5687990188598633,0.00097327016,0.07803349941968918,0.14120610058307648,0.45474910736083984,0.7804480791091919,0.705907940864563
27,10.481046915054321,2.5410022735595703,0.00097228016,0.07804545760154724,0.14105208218097687,0.45308777689933777,0.7804722785949707,0.705909252166748
28,10.505220174789429,2.5175981521606445,0.00097129017,0.07808937877416611,0.14098288118839264,0.4505850374698639,0.7807160019874573,0.7047595381736755
29,10.503731966018677,2.4951934814453125,0.00097030017,0.07804468274116516,0.14082375168800354,0.4479355216026306,0.7801235914230347,0.7037242650985718
30,10.508191347122192,2.4744627475738525,0.0009693102,0.07804320007562637,0.14063149690628052,0.4451177418231964,0.780353844165802,0.7031372785568237
31,10.512383460998535,2.448685884475708,0.0009683202,0.0780496597290039,0.1404971480369568,0.44284787774086,0.7803093791007996,0.7027751207351685
32,10.521858930587769,2.427917957305908,0.0009673302,0.07808222621679306,0.1403352916240692,0.4399937391281128,0.7805476784706116,0.7018852233886719
