epoch,e_time,loss,lr,p10,p5,r1,r10,r5
0,50.52183532714844,7.205182075500488,9.9901e-06,0.00607250677421689,0.008216682821512222,0.014257862232625484,0.06074611097574234,0.041088078171014786
1,48.1684033870697,6.958037376403809,9.9802e-06,0.009762163273990154,0.014021750539541245,0.0282725989818573,0.09764496237039566,0.07013212889432907
2,48.2006995677948,6.718873977661133,9.9703e-06,0.012748388573527336,0.018796347081661224,0.04018570855259895,0.1274861842393875,0.09396068751811981
3,48.292874574661255,6.469816207885742,9.9604e-06,0.016314132139086723,0.024108154699206352,0.0528375469148159,0.16316239535808563,0.12055712938308716
4,48.320138454437256,6.2231831550598145,9.9505005e-06,0.019387559965252876,0.028874825686216354,0.06401427090167999,0.19384519755840302,0.14435763657093048
5,48.3085036277771,6.019615173339844,9.940601e-06,0.022066138684749603,0.032834913581609726,0.07350782305002213,0.2206263244152069,0.16415360569953918
6,48.43559551239014,5.849434852600098,9.930701e-06,0.024545762687921524,0.03692224249243736,0.08281435817480087,0.2454531043767929,0.184627503156662
7,48.273338079452515,5.707781791687012,9.920801e-06,0.0267175305634737,0.04032551869750023,0.09202972054481506,0.26715898513793945,0.20165091753005981
8,48.37937021255493,5.581150054931641,9.910901e-06,0.028762824833393097,0.0438227504491806,0.10189730674028397,0.2875884771347046,0.2191067934036255
9,48.43252897262573,5.4746832847595215,9.901001e-06,0.03048129566013813,0.04675985872745514,0.10966560989618301,0.30480125546455383,0.23382753133773804
10,48.242674589157104,5.381171226501465,9.891101e-06,0.03212423250079155,0.04940665140748024,0.11746430397033691,0.3212495744228363,0.2470380812883377
11,48.33179974555969,5.298907279968262,9.881202e-06,0.033474285155534744,0.051822494715452194,0.12373645603656769,0.334745317697525,0.25913822650909424
12,48.44011688232422,5.224998474121094,9.871302e-06,0.034721244126558304,0.05391436070203781,0.12955273687839508,0.34717974066734314,0.2695668637752533
13,48.256367444992065,5.1639723777771,9.861402e-06,0.035790324211120605,0.05585694685578346,0.1351633071899414,0.3579169809818268,0.2792918384075165
14,48.327333211898804,5.105470180511475,9.851502e-06,0.036872439086437225,0.05761871859431267,0.14067569375038147,0.36873602867126465,0.288072407245636
15,48.3018753528595,5.059360504150391,9.841602e-06,0.03772149607539177,0.059212036430835724,0.1449303776025772,0.3772033154964447,0.2960744798183441
16,48.326374530792236,5.012238025665283,9.831702e-06,0.03844267874956131,0.06061144173145294,0.15010379254817963,0.38442692160606384,0.3030666410923004
17,48.40764880180359,4.975738525390625,9.821802e-06,0.0391211211681366,0.06175604090094566,0.15359170734882355,0.39117130637168884,0.3087496757507324
18,48.356231689453125,4.936984062194824,9.811903e-06,0.03985867649316788,0.06312263011932373,0.15748636424541473,0.3985562026500702,0.31566938757896423
19,48.35293793678284,4.903752326965332,9.802003e-06,0.04041646420955658,0.06431492418050766,0.16116362810134888,0.4041527509689331,0.32156047224998474
20,48.39661979675293,4.874845027923584,9.792103e-06,0.04098007082939148,0.06514758616685867,0.16429387032985687,0.40982645750045776,0.325714647769928
21,48.323338985443115,4.845353126525879,9.782203e-06,0.04150019958615303,0.0661565288901329,0.16754800081253052,0.4149671196937561,0.3307688236236572
22,48.40313982963562,4.817859172821045,9.772303e-06,0.04194740206003189,0.06704715639352798,0.17068056762218475,0.41948598623275757,0.33523157238960266
23,48.38715863227844,4.7981276512146,9.762403e-06,0.04233665391802788,0.06771770864725113,0.17301596701145172,0.423371285200119,0.33862364292144775
24,48.31198477745056,4.773000717163086,9.7525035e-06,0.042847950011491776,0.06879401206970215,0.1758095622062683,0.4284769296646118,0.343972384929657
25,48.34761023521423,4.75163459777832,9.742604e-06,0.043233633041381836,0.06940650194883347,0.1781519651412964,0.43232250213623047,0.347037136554718
26,48.359614610672,4.732186317443848,9.732704e-06,0.04363926500082016,0.07016989588737488,0.17960137128829956,0.4364135265350342,0.35085001587867737
27,48.419214963912964,4.710932731628418,9.722804e-06,0.04393218085169792,0.07087456434965134,0.18270821869373322,0.43932169675827026,0.3543379008769989
28,48.3598153591156,4.6925740242004395,9.712904e-06,0.0442529134452343,0.07142625749111176,0.1851184368133545,0.44252437353134155,0.3571455180644989
29,48.368690967559814,4.675076961517334,9.703004e-06,0.04461546242237091,0.07204857468605042,0.1869792640209198,0.44615957140922546,0.3602570593357086
30,48.36791634559631,4.652468204498291,9.693104e-06,0.04501199722290039,0.07294207066297531,0.18967001140117645,0.4501267075538635,0.3646894097328186
31,48.35101246833801,4.643927097320557,9.683205e-06,0.04515623301267624,0.07306035608053207,0.19083653390407562,0.4515690803527832,0.36533695459365845
32,48.35035705566406,4.62507963180542,9.673305e-06,0.045526761561632156,0.07391687482595444,0.1924402266740799,0.4552720785140991,0.36962437629699707
33,48.285205125808716,4.609346389770508,9.663405e-06,0.04577592387795448,0.07447607070207596,0.19600994884967804,0.4577570855617523,0.37238290905952454
34,48.344890832901,4.598611354827881,9.653505e-06,0.0460725761950016,0.07489503920078278,0.19633957743644714,0.46072834730148315,0.3744681775569916
35,48.32986617088318,4.584198951721191,9.643605e-06,0.04625142738223076,0.0754191130399704,0.19817936420440674,0.46254244446754456,0.3771097958087921
36,48.3351092338562,4.5697150230407715,9.633705e-06,0.046539902687072754,0.07581756263971329,0.19975967705249786,0.4654085040092468,0.3790851831436157
37,48.31181478500366,4.552306175231934,9.623805e-06,0.0468330979347229,0.07636922597885132,0.20171168446540833,0.4683283269405365,0.38184139132499695
38,48.34162974357605,4.543209075927734,9.613906e-06,0.047041572630405426,0.07663847506046295,0.20265379548072815,0.47040891647338867,0.38319727778434753
39,48.32272720336914,4.529759883880615,9.604006e-06,0.04716556519269943,0.07711821794509888,0.20488867163658142,0.47166895866394043,0.38558411598205566
40,48.35065793991089,4.518308639526367,9.594106e-06,0.04741797596216202,0.07760580629110336,0.2062305361032486,0.4741937220096588,0.3880387246608734
41,48.324565172195435,4.507839202880859,9.584206e-06,0.04753319174051285,0.0778372585773468,0.2074601948261261,0.47535088658332825,0.38917019963264465
42,48.33972477912903,4.497682571411133,9.574306e-06,0.047784991562366486,0.07830440253019333,0.2084280103445053,0.47784993052482605,0.3915570378303528
43,48.43388748168945,4.485719203948975,9.564406e-06,0.0479593463242054,0.0786045640707016,0.21086861193180084,0.4795681834220886,0.39300408959388733
44,48.403339862823486,4.478589057922363,9.5545065e-06,0.04807935655117035,0.0790422335267067,0.21110939979553223,0.4807884693145752,0.3951992094516754
45,48.3212730884552,4.464019775390625,9.544607e-06,0.04833057150244713,0.07946443557739258,0.21305906772613525,0.4833132326602936,0.3973148763179779
46,48.3699586391449,4.45610237121582,9.534707e-06,0.04852999374270439,0.07965514808893204,0.21427235007286072,0.4853236973285675,0.3982803523540497
47,48.31061577796936,4.445151329040527,9.524807e-06,0.0486922450363636,0.08008156716823578,0.21505549550056458,0.48688527941703796,0.40037497878074646
48,48.34759020805359,4.435444355010986,9.514907e-06,0.04885311424732208,0.08037088811397552,0.21721088886260986,0.4885404109954834,0.4018571078777313
49,48.42075300216675,4.425808906555176,9.505007e-06,0.04907071962952614,0.08080621063709259,0.21803845465183258,0.4907051622867584,0.4040428698062897
