epoch,loss,lr,mean_absolute_error
0,1678.9290771484375,4.99505e-05,39.14698791503906
1,1641.90625,4.9901002e-05,38.670501708984375
2,1447.650146484375,4.9851504e-05,36.04041290283203
3,820.299072265625,4.9802005e-05,26.17152976989746
4,200.07833862304688,4.9752507e-05,12.01013469696045
5,132.041259765625,4.970301e-05,8.757285118103027
6,123.76268005371094,4.965351e-05,8.5503511428833
7,116.83897399902344,4.9604012e-05,8.335031509399414
8,110.87036895751953,4.9554514e-05,8.173517227172852
9,105.67645263671875,4.9505015e-05,8.004447937011719
10,101.1990966796875,4.9455517e-05,7.848730087280273
11,97.35626983642578,4.940602e-05,7.7127366065979
12,94.10525512695312,4.935652e-05,7.582004547119141
13,91.34909057617188,4.9307022e-05,7.457849025726318
14,89.09796142578125,4.9257524e-05,7.379739761352539
15,87.17759704589844,4.9208025e-05,7.2946929931640625
16,85.59324645996094,4.9158527e-05,7.22813081741333
17,84.28266143798828,4.910903e-05,7.182470798492432
18,83.1909408569336,4.905953e-05,7.1312713623046875
19,82.29927062988281,4.9010032e-05,7.0966315269470215
20,81.53968048095703,4.8960534e-05,7.063898086547852
21,80.91179656982422,4.8911035e-05,7.045705795288086
22,80.37552642822266,4.8861537e-05,7.0242414474487305
23,79.88823699951172,4.881204e-05,6.999623775482178
24,79.49356842041016,4.876254e-05,6.985299110412598
25,79.15039825439453,4.8713042e-05,6.976375579833984
26,78.81700134277344,4.8663544e-05,6.956552982330322
27,78.5342788696289,4.8614045e-05,6.946681976318359
28,78.2675552368164,4.8564547e-05,6.932261943817139
29,78.01290130615234,4.851505e-05,6.926058292388916
30,77.80133819580078,4.846555e-05,6.912720680236816
31,77.59159088134766,4.8416052e-05,6.900288105010986
32,77.39037322998047,4.8366554e-05,6.8936543464660645
33,77.21544647216797,4.8317055e-05,6.883617877960205
34,77.01827239990234,4.8267557e-05,6.876246929168701
35,76.85086822509766,4.821806e-05,6.864497184753418
36,76.69099426269531,4.816856e-05,6.8619704246521
37,76.4979019165039,4.8119062e-05,6.849366664886475
38,76.34893035888672,4.8069563e-05,6.839591979980469
39,76.16759490966797,4.8020065e-05,6.830848217010498
40,75.99288940429688,4.7970567e-05,6.822764873504639
41,75.85650634765625,4.792107e-05,6.813116550445557
42,75.65538024902344,4.787157e-05,6.802524089813232
43,75.4358901977539,4.782207e-05,6.791592597961426
44,75.28165435791016,4.7772573e-05,6.788082122802734
45,75.07360076904297,4.7723075e-05,6.7715301513671875
46,74.91915893554688,4.7673577e-05,6.7615227699279785
47,74.61627197265625,4.762408e-05,6.748251914978027
48,74.38324737548828,4.757458e-05,6.732059478759766
49,74.10688781738281,4.752508e-05,6.721003532409668
50,73.84512329101562,4.7475583e-05,6.706171035766602
51,73.51302337646484,4.7426085e-05,6.687835216522217
52,73.17269897460938,4.7376587e-05,6.666443347930908
53,72.83812713623047,4.732709e-05,6.6503987312316895
54,72.48486328125,4.727759e-05,6.633627414703369
55,72.04859924316406,4.722809e-05,6.605701923370361
56,71.61808776855469,4.7178593e-05,6.584290504455566
57,71.19451904296875,4.7129095e-05,6.5628557205200195
58,70.67841339111328,4.7079597e-05,6.532806396484375
59,70.16668701171875,4.70301e-05,6.504500389099121
60,69.67202758789062,4.69806e-05,6.478178024291992
61,69.13443756103516,4.69311e-05,6.4502272605896
62,68.65209197998047,4.6881603e-05,6.424537181854248
63,68.09442138671875,4.6832105e-05,6.3903889656066895
64,67.58601379394531,4.6782607e-05,6.365206718444824
