epoch,accuracy,loss,lr,top_10,top_5
0,0.03851315379142761,5.205724239349365,0.000499505,0.19200399518013,0.11972160637378693
1,0.12262413650751114,5.168729782104492,0.00049901,0.3785150349140167,0.2795792818069458
2,0.15798507630825043,5.129325866699219,0.00049851503,0.4174027144908905,0.3207140862941742
3,0.17084360122680664,5.090442657470703,0.00049802003,0.4339752197265625,0.33672481775283813
4,0.18285946547985077,5.037087917327881,0.00049752503,0.44667768478393555,0.3514871597290039
5,0.18326519429683685,4.9936089515686035,0.00049703004,0.4583190381526947,0.3583533465862274
6,0.184232696890831,4.9414544105529785,0.00049653504,0.4713960289955139,0.36702975630760193
7,0.18744733929634094,4.88787317276001,0.00049604004,0.4850659966468811,0.3762054741382599
8,0.1882587969303131,4.80582857131958,0.00049554504,0.5009831190109253,0.38456976413726807
9,0.18878936767578125,4.732052803039551,0.00049505004,0.5157766342163086,0.3943385183811188
10,0.19116131961345673,4.632534027099609,0.00049455505,0.5317873954772949,0.40379512310028076
11,0.19581161439418793,4.508352756500244,0.00049406005,0.5479853749275208,0.41531163454055786
12,0.20074279606342316,4.374762535095215,0.00049356505,0.5625916719436646,0.42770200967788696
13,0.21378858387470245,4.206956386566162,0.00049307005,0.58387690782547,0.44365033507347107
14,0.22873817384243011,4.061557292938232,0.00049257505,0.6035079956054688,0.4653412699699402
15,0.2464030534029007,3.902243137359619,0.00049208006,0.6238569617271423,0.4918697774410248
16,0.26441121101379395,3.7689883708953857,0.00049158506,0.6464529633522034,0.5156830549240112
17,0.27639585733413696,3.6627814769744873,0.00049109006,0.6655847430229187,0.5389032959938049
18,0.2885989844799042,3.5780961513519287,0.00049059506,0.6786929368972778,0.5559127330780029
19,0.2974938452243805,3.5111842155456543,0.00049010006,0.6882432103157043,0.5660560131072998
20,0.299491286277771,3.4638988971710205,0.00048960507,0.6935800909996033,0.5708935260772705
21,0.30401673913002014,3.4237842559814453,0.00048911007,0.7003214359283447,0.576448917388916
22,0.30804282426834106,3.390742301940918,0.0004886151,0.7008520364761353,0.5799132585525513
23,0.31331729888916016,3.3516361713409424,0.00048812007,0.7070316076278687,0.586280107498169
24,0.316500723361969,3.3212318420410156,0.00048762508,0.7124621868133545,0.5899940729141235
25,0.31753066182136536,3.3029229640960693,0.00048713008,0.7122125029563904,0.5922724008560181
26,0.31934085488319397,3.278806209564209,0.00048663508,0.716332197189331,0.5951749086380005
27,0.3225554823875427,3.2600481510162354,0.00048614008,0.714896559715271,0.5956742763519287
28,0.32439687848091125,3.243070125579834,0.00048564508,0.7170188426971436,0.597453236579895
29,0.3253643810749054,3.2298567295074463,0.00048515009,0.7163634300231934,0.5977653861045837
30,0.32545801997184753,3.2081267833709717,0.0004846551,0.7197340726852417,0.600886344909668
31,0.33054524660110474,3.1849775314331055,0.0004841601,0.7241659164428711,0.6065041422843933
32,0.33126306533813477,3.169555425643921,0.0004836651,0.7243219614028931,0.6078774333000183
33,0.3328547775745392,3.160088062286377,0.0004831701,0.7222933173179626,0.6076589226722717
34,0.3326675295829773,3.1423864364624023,0.0004826751,0.7250397801399231,0.6086576581001282
35,0.3344152867794037,3.132086992263794,0.0004821801,0.7269747853279114,0.6115913987159729
36,0.33606940507888794,3.1211864948272705,0.0004816851,0.7274117469787598,0.6110920310020447
37,0.335757315158844,3.1090335845947266,0.0004811901,0.726725161075592,0.6137449145317078
38,0.3362254500389099,3.10284686088562,0.0004806951,0.7273493409156799,0.6105926632881165
39,0.3386286199092865,3.08683443069458,0.0004802001,0.731593906879425,0.6163665056228638
40,0.3409069776535034,3.0752604007720947,0.0004797051,0.7300021648406982,0.6155238747596741
41,0.34184327721595764,3.068293333053589,0.0004792101,0.7298461198806763,0.6182079315185547
42,0.339908242225647,3.056514263153076,0.0004787151,0.7312193512916565,0.6169595122337341
43,0.34515151381492615,3.0420007705688477,0.0004782201,0.7338410019874573,0.6201741695404053
44,0.3450579047203064,3.040837049484253,0.00047772512,0.7319684028625488,0.6193314790725708
45,0.3454324007034302,3.0300076007843018,0.00047723012,0.7319684028625488,0.620704710483551
46,0.3459629714488983,3.0198683738708496,0.00047673512,0.7330295443534851,0.6208919882774353
47,0.34496426582336426,3.013427734375,0.00047624012,0.7350581884384155,0.6209543943405151
