epoch,loss,lr,mean_absolute_error
0,96.99315643310547,9.9901e-05,6.8048834800720215
1,44.849853515625,9.9802004e-05,5.208678722381592
2,43.0393180847168,9.970301e-05,5.080916404724121
3,41.939857482910156,9.960401e-05,5.006490707397461
4,40.9622688293457,9.9505014e-05,4.945048809051514
5,39.91486740112305,9.940602e-05,4.881306171417236
6,38.69181823730469,9.930702e-05,4.811596870422363
