epoch,e_time,loss,lr,p10,p5,r1,r10,r5
0,2.796383857727051,4.457828998565674,0.00099901,0.07298702001571655,0.13019150495529175,0.4138552248477936,0.7301542162895203,0.6506646275520325
1,0.7901186943054199,4.260775089263916,0.00099802,0.08283316344022751,0.15238432586193085,0.5405167937278748,0.828402578830719,0.7619127631187439
2,0.8024344444274902,4.026860237121582,0.0009970301,0.08355990052223206,0.15347225964069366,0.5385823845863342,0.8355901837348938,0.7673789262771606
3,0.8097591400146484,3.7049882411956787,0.0009960401,0.084503173828125,0.15561433136463165,0.54190993309021,0.8450316786766052,0.7779296040534973
4,0.8099300861358643,3.2816321849823,0.0009950501,0.08520063012838364,0.15795870125293732,0.5571902394294739,0.8520151972770691,0.789731502532959
5,0.808398962020874,2.7673451900482178,0.0009940601,0.08621576428413391,0.16128982603549957,0.5845298171043396,0.8621488213539124,0.8064670562744141
6,0.8059768676757812,2.329332113265991,0.0009930701,0.08655030280351639,0.16386856138706207,0.6099348664283752,0.8654497861862183,0.8193514943122864
7,0.8003182411193848,2.0175440311431885,0.0009920801,0.08665502071380615,0.1659325361251831,0.6295455098152161,0.866567850112915,0.8296537399291992
8,0.7988760471343994,1.8038930892944336,0.0009910901,0.08771629631519318,0.16828222572803497,0.648144543170929,0.8771362900733948,0.8414467573165894
9,0.8079743385314941,1.6770061254501343,0.0009901001,0.09124886989593506,0.1713969111442566,0.6582249402999878,0.9124975800514221,0.8569666743278503
10,0.8114488124847412,1.601812481880188,0.0009891101,0.09406623989343643,0.17511668801307678,0.6636644601821899,0.9406534433364868,0.8755390644073486
11,0.8020975589752197,1.5299866199493408,0.0009881201,0.09514615684747696,0.1787424236536026,0.6727510094642639,0.951496958732605,0.8937388062477112
12,0.8000364303588867,1.4906917810440063,0.0009871301,0.09531740099191666,0.1802758127450943,0.6747919321060181,0.9531385898590088,0.9014587998390198
13,0.8096721172332764,1.4457993507385254,0.0009861401,0.09564217180013657,0.18150387704372406,0.6800628304481506,0.9564395546913147,0.9074662327766418
14,0.8117117881774902,1.407270908355713,0.0009851501,0.09579836577177048,0.18218539655208588,0.6840381622314453,0.9579657912254333,0.9109180569648743
15,0.8021807670593262,1.3796610832214355,0.0009841601,0.0959838405251503,0.1827373206615448,0.6860347390174866,0.9598470330238342,0.9137309789657593
16,0.8081502914428711,1.3586726188659668,0.0009831701,0.09599979221820831,0.18312957882881165,0.6874367594718933,0.9599446058273315,0.9156831502914429
