userId,cold,MostPop,MF,online_ibpr,GridSearch_BPR,GridSearch_EASEᴿ,BiVAECF
CB63374846C8B97246A38D6936527A29,10,0.16243680376737712,0.12544599999882455,0.12404919229918993,0.16221574529803748,0.1969949352070497,0.1737001602313978
D79DB274382EAFA74135C39178B684C5,18,0.1746564916871408,0.14366587862029584,0.1335884444500439,0.17244825268389993,0.2590811468527996,0.2451978543653941
7DAF76E1AAA55A90076DB4AE9F9961BA,11,0.10009905838996573,0.12647196618040968,0.10783071389720154,0.10019899944491098,0.10542040842782631,0.10887464039151148
468BDB2BE9AC3519E36715DA0FC51CAC,1,0.11366656890143952,0.10396755253417304,0.09798356438967336,0.1128135153843841,0.12998007347308715,0.11212191210878772
962903C445827DB14D93F15C8A244DFD,19,0.11855887100316063,0.10226959623579066,0.11573745968794447,0.11855887100316063,0.09836552806309239,0.10632482285561803
C995F80D3B9E88ED5BFAB32FEFCC2C2E,8,0.3010299956639812,0.15117821092177644,0.14608157963242446,0.3010299956639812,0.27894294565112987,0.2890648263178879
65848BAF1B64D9CD12227646F0DE8C69,51,0.21217979115107774,0.1779408213963018,0.1700247037333384,0.21032373537912452,0.1755298449479385,0.2196164235409838
6C6D8080BA2E428890901E90465010EC,4,0.12069420090716126,0.11171580748939341,0.24465054211822604,0.1204934251297779,0.27023815442731974,0.11885479230075506
F690BB7E4935088EFEAA4FD99002C21B,1,0.10887464039151148,0.1079943548673958,0.09807779970394427,0.1095995949443949,0.12628075142059988,0.1101384080494621
F379CDEF2AD6F5F842C9799AD4F00170,15,0.20184908658209985,0.10139275771237731,0.1729696904450771,0.1949590218937863,0.1729696904450771,0.10956857461261432
3C96ADA80F14B1EFCE9BE9EFB0D5EA8B,70,0.29755027836043835,0.31099119324270247,0.27371843500391035,0.29705542265927004,0.3204719192808675,0.3107405068752191
F2EE1E705CF8D34BDC878E42E5DC42BA,1,0.1505149978319906,0.11215943571127349,0.09871112330745893,0.14833566670536175,0.12439483484433446,0.24465054211822604
CBE70D01219FFC06E921670C957FF40F,2,0.10599251776246084,0.11804040814751221,0.13657604759848213,0.1060865598434598,0.11146353957782805,0.11430932275880597
2068E26C2F641F6024AD6279972E92CF,2,0.09733501025429002,0.10040158694952797,0.10994572281936191,0.09720333958673474,0.10331133384437591,0.09785531944185759
EEB219F5AB3DAC089EDCB28B80C1AB9D,5,0.12145326590959868,0.1059457625105743,0.13450571694798438,0.12210273770953073,0.10772277091106712,0.11679183448148776
B11A46167F3F331DFC68ED822BBBA477,10,0.10404717718345315,0.1023558441813918,0.11775992691538874,0.10390817894398256,0.1,0.10007066654067732
B7F512A587AB3F9288BCB80BBB46BB4F,3,0.12309023482255768,0.1233270005326393,0.10772277091106712,0.12277986014699886,0.15329048865267808,0.10838449216279149
75E8B5F9914F22ED09659630AFF94144,61,0.20367304921036464,0.18040106612357185,0.1794974663069402,0.20344743941657872,0.2906058252996745,0.23628057373122754
D425838471B3C38ED3EA49A4F05A998D,2,0.10152091696151047,0.10914181288692824,0.10981880600477434,0.10148874288148066,0.09787852354160846,0.10902239336941599
45BCBB8F875D31DC90CE70B41663FDA1,2,0.11238675755208359,0.11598167361316676,0.11285297284731537,0.11153513939775646,0.09726897159358572,0.11679183448148776
DDD3DA026D6438469C3CC94605C41869,5,0.1729696904450771,0.09787852354160846,0.1006974574000173,0.17144160057391347,0.15817959093978226,0.18665241123894338
711383BB9D0E279393E989D1AA25F876,9,0.09994378612583127,0.1060629824998693,0.09843866736608171,0.1002565103943105,0.09867356754123606,0.09988785335566953
A34A45AF131B0A6D1BCC3D40DFF873FB,17,0.12425602168754357,0.13018029006605203,0.12585155335956377,0.12412274956256367,0.15485505777216377,0.13500181011165102
EB8A71CDD8C0E3A03C9E2DB36669F849,1,0.18316925091363362,0.10991387927427455,0.11039974760491254,0.18003132665669264,0.11189890502732074,0.26264953503719357
DD5E594AED17CD6C599A53DB675C8984,3,0.14693816425574036,0.13867705779969536,0.135743079269864,0.1472524737619928,0.1418378479610105,0.15957445407577145
6840C50C1BB8A8FB980AEF49012E3B5C,1,0.21533827903669653,0.11366656890143952,0.12873021007115668,0.21274605355336318,0.13591477156700138,0.19195872000656014
B67A4732269D88A6C50DCDD85904E022,4,0.13916299652948025,0.14227764619747224,0.13301298321003976,0.13922262365073848,0.1533949593565563,0.15012782531938565
B5E1F5943978D460640E8DEEBA9CB28B,7,0.10714490035427505,0.11128617741227337,0.13543337603853725,0.10719636044670648,0.23137821315975915,0.11721431102665532
5FFE87236A31B75888DFED6599E17781,11,0.1396518369504546,0.13087113610601905,0.1406950243627614,0.13947886442659252,0.13709884988526655,0.149234655000101
143091BC17D0E0538CDAC9710CCF24FA,1,0.0995851367686542,0.11333541637724692,0.09976301939909772,0.09959871953753142,0.12628075142059988,0.0996395676883445
11085AC3F665E187C490E5879FED152F,8,0.10213291428017293,0.09954448779460065,0.10043082774745755,0.10232126841214262,0.09744599081065379,0.10774967131161323
66B3402A7409B4E0F55F8257EC8B5D9C,1,0.3562071871080222,0.10601596161039459,0.10611018198888462,0.3562071871080222,0.3010299956639812,0.3333333333333333
26423A78AB01D0197E6EA65A92433D74,16,0.16605497273242154,0.17618871502782502,0.1570783094724613,0.16682726625872343,0.6209325861391988,0.16346716692343372
4D7951649181368CDD148352D63C5135,10,0.121382722947152,0.0973903564048795,0.13543337603853725,0.12131249467801328,0.11053236472875187,0.17629143438888212
C86CA3E17A1AEF2BD5D7E36408C0E1B8,4,0.10404717718345315,0.10220105459060908,0.1965616322328226,0.10418780268009195,0.10171587309820164,0.10314352276543692
6A0BDA3E2C403C2E8D0CD04145AFA973,3,0.11200995412824503,0.10651876425078786,0.10777662846608753,0.11182537075035635,0.10424857740981854,0.11435323055674379
9667D257696996A32F3B34276365C94E,2,0.12618595071429148,0.10724803053740023,0.10735200689121106,0.12715873983727546,0.21810429198553155,0.11770445668331912
39E7486F29277FB24F05501F57E8A5F6,7,0.13691539142239212,0.11215943571127349,0.10827181284292445,0.13624256621143366,0.11598167361316676,0.13070098600339122
5559115054D397456A6E452021C1FA21,43,0.12810603791938657,0.1329074202744412,0.12193449470872232,0.1279650091311279,0.12673170481054694,0.1373552492584148
2C5BB4CA9746A66BB40A854F5F2A7155,4,0.11897479707936458,0.13591477156700138,0.13236987738623676,0.11971536247243826,0.24465054211822604,0.12255095193630976
131A333BC45B9B824ACB50A3EA4EEC90,1,0.15019048322368797,0.10040158694952797,0.10504603048265965,0.15256487060115928,0.17070727966372012,0.20801459767650948
94E2EAD6960612831A2F6CDBC4B45458,5,0.14608157963242446,0.1045988688198613,0.1192176847020951,0.1440400303421672,0.17458343004804494,0.1477501131786861
