epoch,accuracy,loss,lr,top_10,top_5
0,0.050379011780023575,4.920403480529785,0.00099901,0.17861934006214142,0.12268771231174469
1,0.07611442357301712,4.6860432624816895,0.00099802,0.2613781690597534,0.18760332465171814
2,0.08569110929965973,4.5940399169921875,0.0009970301,0.2876438796520233,0.20432354509830475
3,0.09545496851205826,4.50964879989624,0.0009960401,0.3114452362060547,0.22360171377658844
4,0.11180085688829422,4.3693037033081055,0.0009950501,0.3481922745704651,0.2544842064380646
5,0.12920734286308289,4.1955790519714355,0.0009940601,0.3955766260623932,0.2918863296508789
6,0.1586860865354538,3.972008228302002,0.0009930701,0.4493870437145233,0.33764857053756714
7,0.18688586354255676,3.7479920387268066,0.0009920801,0.5030414462089539,0.3840346932411194
8,0.2127460390329361,3.5537471771240234,0.0009910901,0.5532333254814148,0.43026483058929443
9,0.23698411881923676,3.3851757049560547,0.0009901001,0.5921951532363892,0.4681972861289978
10,0.2596624791622162,3.249542713165283,0.0009891101,0.621330738067627,0.4978007972240448
11,0.26961350440979004,3.151862382888794,0.0009881201,0.6478460431098938,0.5223196148872375
12,0.2913872301578522,3.021019697189331,0.0009871301,0.6749851703643799,0.550332248210907
13,0.30667248368263245,2.944601058959961,0.0009861401,0.6878373026847839,0.5696727633476257
14,0.32092833518981934,2.8620405197143555,0.0009851501,0.7048382759094238,0.5856131315231323
15,0.33109772205352783,2.785175323486328,0.0009841601,0.7205602526664734,0.6011167764663696
16,0.3470068871974945,2.7025246620178223,0.0009831701,0.7365942001342773,0.6202701330184937
17,0.35892316699028015,2.645754098892212,0.0009821801,0.7435505390167236,0.6285366415977478
18,0.3660043179988861,2.5861592292785645,0.0009811901,0.7573384642601013,0.6424805521965027
19,0.3760489225387573,2.5309672355651855,0.0009802001,0.7665408253669739,0.6535546183586121
20,0.39311227202415466,2.45381236076355,0.0009792101,0.7792369723320007,0.6672177910804749
21,0.40284493565559387,2.3965516090393066,0.0009782201,0.788564145565033,0.6792276501655579
22,0.41054996848106384,2.348605155944824,0.0009772301,0.7978288531303406,0.6880244612693787
23,0.4214368164539337,2.3086862564086914,0.00097624015,0.798764705657959,0.6985369920730591
24,0.42879870533943176,2.2614781856536865,0.00097525015,0.8105250000953674,0.7072402238845825
25,0.43928003311157227,2.2234127521514893,0.00097426015,0.8167638778686523,0.7133543491363525
26,0.4455501139163971,2.186492443084717,0.00097327016,0.8216925859451294,0.7220887541770935
27,0.4495117962360382,2.1538877487182617,0.00097228016,0.8290857076644897,0.7288267612457275
28,0.4657641053199768,2.1044352054595947,0.00097129017,0.8317060470581055,0.7353464365005493
29,0.4689771234989166,2.0688860416412354,0.00097030017,0.8374457955360413,0.7428954839706421
30,0.4818604290485382,2.015622138977051,0.0009693102,0.84596186876297,0.7542814612388611
31,0.4808310270309448,2.0127267837524414,0.0009683202,0.8458682894706726,0.7527841329574585
32,0.4857597351074219,1.9849005937576294,0.0009673302,0.8510465621948242,0.7571513056755066
33,0.4908132255077362,1.9607435464859009,0.0009663402,0.8560688495635986,0.7637645602226257
34,0.5031038522720337,1.9072864055633545,0.0009653502,0.8634931445121765,0.7736843824386597
35,0.5086252689361572,1.8825571537017822,0.0009643602,0.8666126132011414,0.7800480127334595
36,0.5164238810539246,1.8306838274002075,0.0009633702,0.8739432692527771,0.7884705662727356
37,0.5236921906471252,1.7977701425552368,0.0009623802,0.8802757859230042,0.796331524848938
38,0.4984246790409088,1.918313980102539,0.0009613902,0.8619334101676941,0.7714695930480957
39,0.5020432472229004,1.892253041267395,0.0009604002,0.866581380367279,0.7789874076843262
40,0.5240041017532349,1.796543836593628,0.0009594102,0.8795270919799805,0.7953020930290222
41,0.5405683517456055,1.719499111175537,0.0009584202,0.8867954015731812,0.8089964985847473
42,0.5495523810386658,1.679144263267517,0.0009574302,0.8926911354064941,0.8153913617134094
43,0.5505505800247192,1.6695038080215454,0.0009564402,0.8957481980323792,0.8195402026176453
44,0.5576004981994629,1.643537163734436,0.00095545023,0.8967463970184326,0.821599006652832
