epoch,loss,lr,output_rst_accuracy,output_rst_loss,output_rst_top_10,output_rst_top_5,valor_model_loss,valor_model_mean_absolute_error
0,5.511662006378174,0.00099901,0.12418463826179504,4.858335018157959,0.3543584644794464,0.26597172021865845,0.6533268094062805,0.601929783821106
1,4.154162883758545,0.00099802,0.2616647481918335,3.7466201782226562,0.6248868703842163,0.505102813243866,0.40754103660583496,0.49777957797050476
2,3.598249912261963,0.0009970301,0.31113260984420776,3.2376480102539062,0.7158952355384827,0.5950813293457031,0.36059895157814026,0.469331294298172
3,3.353543758392334,0.0009960401,0.33678725361824036,3.032650947570801,0.744608461856842,0.6271964311599731,0.3208913803100586,0.4447232782840729
4,3.201737403869629,0.0009950501,0.3543896973133087,2.9104232788085938,0.7556256055831909,0.6438313126564026,0.2913145422935486,0.42465460300445557
5,3.065532684326172,0.0009940601,0.37196093797683716,2.8073689937591553,0.7674853801727295,0.6610904932022095,0.2581646740436554,0.40019527077674866
6,2.9638144969940186,0.0009930701,0.3811678886413574,2.745347023010254,0.7742579579353333,0.6688305735588074,0.21846674382686615,0.36752548813819885
