userId,cold,MostPop,MF,online_ibpr,BiVAECF,GridSearch_BPR,GridSearch_EASEᴿ
66D3E92237D63EC522EF5DF13C093897,10,0.3562071871080222,0.1905514124267734,0.25,0.43067655807339306,0.3562071871080222,0.5
B06136611286F1714F7486C313597881,12,0.8065735963827293,0.778842958530688,0.2359212331552696,0.8315546295836225,0.8065735963827293,0.8065735963827293
BB33395446C4463F07F34F61B00C481F,7,0.16999161628691403,0.18920035951687003,0.16794877895704194,0.16730017881017412,0.16794877895704194,0.19823986317056053
51875CB25663EECCDC8FC46A862C5199,14,1.0,0.6309297535714575,0.3562071871080222,0.43067655807339306,1.0,1.0
CCF2CDE5F00A8DD41E8AE2D4701348C4,4,0.6309297535714575,0.22106472945750374,0.16207652439312228,0.43067655807339306,0.6309297535714575,0.5
CE9B1263042F9431DE03F9BE5D0E6AF9,10,0.8385465274895063,0.4102383214364375,0.26602385392449396,0.9325210919548239,0.8385465274895063,0.9674679834891693
CFA207E1FD053E350E90D0740C0C0245,4,1.0,1.0,0.16207652439312228,1.0,1.0,1.0
B90FC0C3E20186B6FC50192F54F5D527,6,0.23981246656813146,0.227670248696953,0.20801459767650948,0.17144160057391347,0.23981246656813146,0.18208790046993825
8F499A86F79FDF46183AB1A6757A1E2F,8,0.3562071871080222,0.3010299956639812,0.16370565544521565,0.5,0.3333333333333333,0.6309297535714575
908B27E02D403D3B0EE94DB8BFA46E89,13,0.5,0.1949590218937863,0.26264953503719357,0.6309297535714575,0.5,0.5
BFD797C755084794734EA55E54DC7485,15,1.0,0.43067655807339306,0.3333333333333333,1.0,1.0,0.6309297535714575
21482DCD25CEFF48F74A81F6786EDB88,9,0.43067655807339306,0.20584683246043448,0.18208790046993825,0.5,0.43067655807339306,0.38685280723454163
6C2DA6A5C8C3F99B3971F373BEDD59F2,5,1.0,0.227670248696953,0.16260831227163416,1.0,1.0,0.5
13F9D1F1F7C1C157C6001365781BEF60,3,0.42920303493582085,0.48247555939075504,0.2964037259631676,0.4108034787027135,0.42920303493582085,0.7381035537885066
129838F60EB2954790907CBC0A3415B0,6,1.0,1.0,0.16485085672216038,0.5,1.0,1.0
EF25FB3502A54F703EF7785AF77872A5,5,0.2103099178571525,0.21533827903669653,0.16370565544521565,0.19823986317056053,0.20801459767650948,0.17458343004804494
9D4596CA440BE9B51185EAFB75EBD9FC,4,1.0,0.43067655807339306,0.3562071871080222,1.0,1.0,1.0
DE89C2F4E116F11DB6FEC4C07436BE59,7,0.31546487678572877,0.27894294565112987,0.16485085672216038,0.3333333333333333,0.31546487678572877,0.3010299956639812
4132A1E5A3EEE89D625119D315D02D7F,17,0.1965616322328226,0.18665241123894338,0.18920035951687003,0.2037950470905062,0.19342640361727081,0.18208790046993825
B419671436958955956E0AC25409F0F4,12,0.3010299956639812,0.27023815442731974,0.2103099178571525,0.31546487678572877,0.3010299956639812,0.3562071871080222
D9DAA11A380745AEC7CF5BA7F7F6E8C9,12,0.3333333333333333,0.19823986317056053,0.25,0.3333333333333333,0.3333333333333333,0.38685280723454163
9590A91F64A13E58D787F431E0218844,6,1.0,0.21533827903669653,0.1631512196835108,1.0,1.0,0.3562071871080222
937B7CFAFADF71326E7BF8BD3A2867E4,12,0.6052602440527057,0.31352663252441537,0.2151873794973942,0.6509209298071326,0.6052602440527057,0.9197207891481876
F4BDA85006E5F4523AB857E2D430B3D2,6,0.3996133408589148,0.4217850727186257,0.20938316971965007,0.3746921840832935,0.3996133408589148,0.3727429310556202
0945C0C5AABF08DBB007F0CA1BC7C037,7,1.0,1.0,0.16427204996205025,0.6309297535714575,1.0,1.0
A89A084F0B2D9F1FE9DF9093B534CDE5,18,0.25,0.2103099178571525,0.43067655807339306,0.23540891336663824,0.2559580248098155,0.24465054211822604
8D0F0BC27551CCF535DF43EEF0AEA97B,7,0.7700871371433883,0.2712245056750238,0.20793704835204083,0.5437927516124715,0.7700871371433883,0.778842958530688
95552375C3C6551678E9E15D12DAF3A1,93,0.9405504232514805,0.7986779994467026,0.7215488204183873,0.978253905247018,0.936406827781571,0.9646888283594917
6E25603CBB65135C83D8BBFDBA4B5F86,18,0.3635565347617162,0.5407224057416503,0.4885157588225683,0.327109439655814,0.3635565347617162,0.33535961982175605
3590807168BA621F6633F8C3F347C30A,17,0.5027959742923621,0.30585384967776913,0.2828191598657947,0.45040371380618127,0.5027959742923621,0.519301112470348
CFE9F82BD4DD6FBD79AC1AFE4042F84E,5,0.36181498356361597,0.2833427960663644,0.26107853743441334,0.39780880120575696,0.36181498356361597,0.3889580943680543
CDBE094CA1982C6D0E505C1C279F56F3,9,1.0,1.0,0.17458343004804494,0.6309297535714575,1.0,1.0
079DE9F91142A12F50C5B256A94730E3,10,0.20801459767650948,0.2,0.2559580248098155,0.20584683246043448,0.20801459767650948,0.20584683246043448
FB8232D2B6B7A28E176F4B89F085066A,9,0.3794502619073723,0.3709277471303228,0.24603974635967285,0.37007816335371563,0.3794502619073723,0.4210080669505208
814E88D682B702300DC103D7DA00D78B,19,0.5,0.22424382421757544,0.18790182470910757,0.5,0.5,0.5
FBBE7E50DC653C6E4CE1AD075D7A8F08,6,0.5063913842130162,0.23698585578574252,0.33792065905335444,0.5118091682575899,0.5094822457876332,0.3452903108734353
