epoch,MAE,NDCG@10,RC@10,RC@5,e_time,loss,lr,val_MAE,val_NDCG@10,val_RC@10,val_RC@5,val_e_time,val_loss,val_lr
0,0.4395902156829834,0.01171361654996872,0.02009578049182892,0.01347560528665781,391.91078090667725,8.09800910949707,4.99505e-05,NA,NA,NA,NA,NA,NA,NA
1,0.43524354696273804,0.021123385056853294,0.03657468035817146,0.024575266987085342,389.01903343200684,7.918371677398682,4.9901002e-05,NA,NA,NA,NA,NA,NA,NA
2,0.44632741808891296,0.040195539593696594,0.06843873858451843,0.0471721850335598,389.8445887565613,7.635942459106445,4.9851504e-05,NA,NA,NA,NA,NA,NA,NA
3,0.45251667499542236,0.061296310275793076,0.10097967833280563,0.07228537648916245,389.4613084793091,7.34149694442749,4.9802005e-05,NA,NA,NA,NA,NA,NA,NA
4,0.4574470818042755,0.08142221719026566,0.13107039034366608,0.09544498473405838,389.3795609474182,7.063310623168945,4.9752507e-05,NA,NA,NA,NA,NA,NA,NA
5,0.4611290395259857,0.0986197218298912,0.15659493207931519,0.11556965857744217,389.6080369949341,6.819300174713135,4.970301e-05,NA,NA,NA,NA,NA,NA,NA
6,0.46325477957725525,0.11410987377166748,0.17899511754512787,0.13355226814746857,389.23419404029846,6.616207122802734,4.965351e-05,NA,NA,NA,NA,NA,NA,NA
7,0.4650399386882782,0.1275945007801056,0.1981017142534256,0.149119034409523,388.8427975177765,6.445287704467773,4.9604012e-05,NA,NA,NA,NA,NA,NA,NA
8,0.4662485122680664,0.13974007964134216,0.21429170668125153,0.16287390887737274,389.1582007408142,6.301822662353516,4.9554514e-05,NA,NA,NA,NA,NA,NA,NA
9,0.46699246764183044,0.15041682124137878,0.22897936403751373,0.1755460798740387,390.36641097068787,6.177151679992676,4.9505015e-05,NA,NA,NA,NA,NA,NA,NA
10,0.46729668974876404,0.16042102873325348,0.24311670660972595,0.18694977462291718,389.7751019001007,6.070267677307129,4.9455517e-05,NA,NA,NA,NA,NA,NA,NA
11,0.4672752320766449,0.16890299320220947,0.25483545660972595,0.19698873162269592,389.9398500919342,5.978278160095215,4.940602e-05,NA,NA,NA,NA,NA,NA,NA
12,0.46734634041786194,0.17786157131195068,0.26673582196235657,0.2073647379875183,390.18777871131897,5.891751289367676,4.935652e-05,NA,NA,NA,NA,NA,NA,NA
13,0.4671297073364258,0.18509997427463531,0.2765147387981415,0.21614348888397217,389.4041156768799,5.818813800811768,4.9307022e-05,NA,NA,NA,NA,NA,NA,NA
14,0.46658965945243835,0.191818967461586,0.28554388880729675,0.22380098700523376,389.44357204437256,5.754304885864258,4.9257524e-05,NA,NA,NA,NA,NA,NA,NA
15,0.46640995144844055,0.19817756116390228,0.29388928413391113,0.23123286664485931,388.9785141944885,5.694497108459473,4.9208025e-05,NA,NA,NA,NA,NA,NA,NA
16,0.466130793094635,0.20384790003299713,0.3010239899158478,0.23768794536590576,388.76118087768555,5.643833160400391,4.9158527e-05,NA,NA,NA,NA,NA,NA,NA
17,0.4655549228191376,0.209112748503685,0.30782437324523926,0.24427372217178345,389.94825863838196,5.5930891036987305,4.910903e-05,NA,NA,NA,NA,NA,NA,NA
18,0.46511197090148926,0.21401995420455933,0.3140813410282135,0.2494342178106308,389.12234568595886,5.5500078201293945,4.905953e-05,NA,NA,NA,NA,NA,NA,NA
19,0.46469810605049133,0.21852891147136688,0.31969723105430603,0.2547253966331482,389.11382818222046,5.509767055511475,4.9010032e-05,NA,NA,NA,NA,NA,NA,NA
20,0.4644456207752228,0.22316128015518188,0.3255373537540436,0.2596822679042816,389.83009791374207,5.472099781036377,4.8960534e-05,NA,NA,NA,NA,NA,NA,NA
21,0.4641242027282715,0.22670204937458038,0.3305918872356415,0.26415351033210754,388.8927278518677,5.437736988067627,4.8911035e-05,NA,NA,NA,NA,NA,NA,NA
22,0.4637458026409149,0.2306249886751175,0.3355198800563812,0.2685917317867279,389.96761202812195,5.404860496520996,4.8861537e-05,NA,NA,NA,NA,NA,NA,NA
23,0.46329164505004883,0.23400957882404327,0.33931148052215576,0.2726914882659912,389.2027757167816,5.379769325256348,4.881204e-05,NA,NA,NA,NA,NA,NA,NA
24,0.46314749121665955,0.23735839128494263,0.34362176060676575,0.2762959897518158,388.8313055038452,5.34905481338501,4.876254e-05,NA,NA,NA,NA,NA,NA,NA
25,0.46270567178726196,0.23988230526447296,0.3467956483364105,0.2794753909111023,390.5165309906006,5.325296401977539,4.8713042e-05,NA,NA,NA,NA,NA,NA,NA
26,0.4623311161994934,0.24283291399478912,0.35031622648239136,0.28271257877349854,389.90008783340454,5.300412654876709,4.8663544e-05,NA,NA,NA,NA,NA,NA,NA
27,0.4621124267578125,0.24630983173847198,0.35490575432777405,0.2865000367164612,390.4198052883148,5.275412559509277,4.8614045e-05,NA,NA,NA,NA,NA,NA,NA
