epoch,e_time,loss,lr,p10,p5,r1,r10,r5
0,2.4625048637390137,4.1525115966796875,0.000499505,0.06609716266393661,0.10566278547048569,0.2621327042579651,0.6606915593147278,0.5278428196907043
1,0.5297176837921143,4.089142322540283,0.00049901,0.08474945276975632,0.15353161096572876,0.5295233726501465,0.8473544716835022,0.7675434350967407
2,0.5359585285186768,4.027379512786865,0.00049851503,0.08550950139760971,0.15584102272987366,0.5673473477363586,0.8549167513847351,0.7790650129318237
3,0.5590014457702637,3.958217144012451,0.00049802003,0.08574249595403671,0.15666598081588745,0.5691806077957153,0.8574883937835693,0.7834699749946594
4,0.5436506271362305,3.887485980987549,0.00049752503,0.08594362437725067,0.15737637877464294,0.5734073519706726,0.8595126271247864,0.7866781949996948
5,0.535606861114502,3.8143723011016846,0.00049703004,0.08611294627189636,0.15771760046482086,0.572019636631012,0.8611549735069275,0.7887915372848511
6,0.533524751663208,3.725292205810547,0.00049653504,0.08654199540615082,0.15886591374874115,0.5742221474647522,0.8653435111045837,0.794355034828186
7,0.5340175628662109,3.631610631942749,0.00049604004,0.08678259700536728,0.1594489961862564,0.5748586654663086,0.8677369356155396,0.7973595857620239
8,0.5327515602111816,3.533738613128662,0.00049554504,0.08683353662490845,0.15947189927101135,0.5739929676055908,0.868373453617096,0.7974359393119812
9,0.5414638519287109,3.412834405899048,0.00049505004,0.08730331808328629,0.16064569354057312,0.576119065284729,0.8730712532997131,0.803406834602356
10,0.5427091121673584,3.287674903869629,0.00049455505,0.08744334429502487,0.1615700125694275,0.5777486562728882,0.8744462132453918,0.8078500032424927
11,0.526853084564209,3.1688454151153564,0.00049406005,0.08721927553415298,0.16180171072483063,0.5783851742744446,0.8721800446510315,0.8090212345123291
12,0.5260312557220459,3.0150716304779053,0.00049356505,0.0875261053442955,0.16291950643062592,0.5827392339706421,0.8752354979515076,0.8145847320556641
13,0.5408306121826172,2.869856357574463,0.00049307005,0.08744844794273376,0.16351023316383362,0.5849671363830566,0.8744462132453918,0.8174874186515808
14,0.5336263179779053,2.7004666328430176,0.00049257505,0.08777309209108353,0.16492591798305511,0.5946555137634277,0.8777180910110474,0.8246040344238281
15,0.5352382659912109,2.537895917892456,0.00049208006,0.08798952400684357,0.16620920598506927,0.6034399271011353,0.8799459934234619,0.8310587406158447
16,0.5326635837554932,2.396986961364746,0.00049158506,0.08783546090126038,0.1667540818452835,0.6103401780128479,0.8783928155899048,0.8337576985359192
17,0.5301570892333984,2.2606241703033447,0.00049109006,0.0878392830491066,0.16749757528305054,0.6205759644508362,0.8783801198005676,0.8374878764152527
18,0.5344209671020508,2.1432042121887207,0.00049059506,0.0876699686050415,0.16758419573307037,0.6293094754219055,0.8767250776290894,0.8379334807395935
19,0.5358819961547852,2.03183650970459,0.00049010006,0.08754520863294601,0.1681239753961563,0.6399399042129517,0.8754774332046509,0.8406579494476318
20,0.5532717704772949,1.921450138092041,0.00048960507,0.08786220848560333,0.1691882461309433,0.6504048705101013,0.8785965442657471,0.8458777070045471
21,0.5373454093933105,1.8302602767944336,0.00048911007,0.0879831537604332,0.1699419468641281,0.6577634215354919,0.8798314332962036,0.8496587872505188
22,0.5451934337615967,1.7594826221466064,0.0004886151,0.08799079805612564,0.17023985087871552,0.6650965213775635,0.8799078464508057,0.8512120246887207
23,0.5342686176300049,1.697893738746643,0.00048812007,0.08840581774711609,0.17057085037231445,0.6691958904266357,0.884070873260498,0.852854311466217
24,0.5388705730438232,1.6375986337661743,0.00048762508,0.08961016684770584,0.17147988080978394,0.6758033037185669,0.8961144685745239,0.857373833656311
25,0.5425839424133301,1.5897542238235474,0.00048713008,0.09126520156860352,0.17280134558677673,0.6805011034011841,0.9126775860786438,0.8638666868209839
26,0.5473060607910156,1.5519779920578003,0.00048663508,0.09286168217658997,0.17470590770244598,0.6846514344215393,0.9287696480751038,0.873516857624054
27,0.5285611152648926,1.52134108543396,0.00048614008,0.09405586868524551,0.17649845778942108,0.6866247653961182,0.940584123134613,0.8825304508209229
28,0.5362601280212402,1.4876747131347656,0.00048564508,0.09497123211622238,0.17873148620128632,0.6913097500801086,0.9496995210647583,0.8936701416969299
