userId,cold,MostPop,GridSearch_BPR,GridSearch_EASEᴿ
0ACD69009DD1C99C1764B2E9F43F682C,4,0.08779915435479983,0.08768384476101371,0.09595996222626534
189C726EFAC56834BEE1344470BA4EFF,71,0.21499227497023812,0.21473223422496665,0.24722723036412617
F96D1544290872CABF4857BFA4B7DA12,29,0.10630401531453067,0.10628417616410031,0.12677336477314383
7DA96CE58A1E929627635FF0B95C3B90,16,0.08779915435479983,0.08767975419087928,0.11413503995695969
C98928D14599D68FD72E4E41AE609BBD,13,0.13830498159264593,0.13801584394918012,0.13569402059512603
EBD2AC5043605A7CA9F9457108756F9B,18,0.1414253374426717,0.14171765078080695,0.17202213577135658
F0A0DDB837FAF89F6E31BDD3BC937A40,25,0.14641914200527578,0.1462440898328435,0.13878102084387384
631165204D801162262149875BF95606,40,0.17830022402876802,0.17831549028623433,0.20749462387493406
BB23965EAA63758212483A977983877C,27,0.08754178876112995,0.08785320482037431,0.08914278578447474
0A22DE5D2198A0D6329968CF4C4A551F,8,0.10831926863317236,0.1081126206824551,0.11341224075967637
DC392105D75E6F58EEE3A13607319395,16,0.40921107177673116,0.4143159789224336,0.36370636583339117
6F7A4B8DB0F7F1547B0974EA2E3F852A,23,0.11607721614331602,0.11543015738820399,0.11742333372798339
11C1535690DDE27E7F86A4947B38986A,7,0.12564258782739632,0.1257063212305923,0.12712744425296946
D78900C03834295087D58A2956BFC6BB,2,0.10168315051388599,0.10174868873750673,0.09020275231170874
EF494E5034E034FEA83769AF2BE65C74,13,0.08830222374521852,0.08868295205507531,0.09283767141317767
98EE5A442647024052DA5088CECA1188,9,0.10677831126700074,0.10711219105703616,0.14748737934954845
A91AB3383A0C3949252E1788D26E929D,3,0.0883815142290862,0.08837266949979047,0.09127710436537698
20008B612693BE1FE395A4822BAC05E2,12,0.10997916062546748,0.10969442344386206,0.28986634778490894
57744C7053ECEEF424EA1CDFB7D93158,13,0.12086758178675952,0.1208543597738324,0.14126544373566868
B02F530672FD276F6DBBF4C3A3DF30CD,3,0.08558485467883578,0.08535363983186006,0.10807696520538564
3892A31591D7CEED9DD8E6A52EABABB7,1,0.08558485467883578,0.08535363983186006,0.09741257542503097
0F7171698A485BEC9651422821A1D7E0,2,0.08730346347392938,0.0872293208041128,0.08803862204355668
5029923505343A196AD3CD39FBEEDC50,21,0.15594664552868262,0.15434028450231801,0.6929894717766306
1BC688BF02DF7369CF8F50573F295179,1,0.08581925348817777,0.08554321416007706,0.08957139554754481
FBAB87FCDC3CE20F3FE8BF4858D22313,1,0.08730346347392938,0.08721379134063681,0.0883815142290862
ABF2C702F237E6B0155116F0D3EC445E,3,0.08709053679101258,0.08703335356943805,0.11396287946450194
8D84DD62AE0594050654FF5B3757E1EC,155,0.4310200169931321,0.4309191167571539,0.4990105657229981
3F134F1B1C4B523471F2BCF1FF543118,6,0.08584901287237717,0.08601288322366762,0.0881198969590047
8729AEE8DBE8FD42AC62A5716B39E5F3,5,0.08529758790719846,0.0854132127135259,0.11139231577064784
1D8EAA864042E8E5DE6142AEF55782CA,5,0.10613384908902447,0.1060394498059786,0.2890648263178879
D9E122464EFF5C543FF8CA5C0CF209DE,5,0.10168315051388599,0.10174868873750673,0.12210273770953073
D2D90B131C77BC26789A3716EAA69582,22,0.1410116701171298,0.1406654626724125,0.1582433065718428
CF880C49247E0B7E0C5F59A2F4EA4F1A,2,0.08752168024680522,0.08750963709838812,0.1289509357448472
F17835EBAEF19F6524E15F75D531EFD8,3,0.0855049576695442,0.08554960708431443,0.08562024948716201
BBDB6FC392F1F1E35E7741874F3EA5C7,7,0.10920553076856393,0.1092345599980971,0.16604033524107678
CB9EC837DCBC744F66B3A5FCF26A817E,5,0.12062919554151132,0.12076076709490104,0.21463574761650328
843D4C9E09035E86F4DA46D177B3F8BD,27,0.19949165288426188,0.19966375344643447,0.23794023274123363
2515E7B56CFB2CE6BAE2E68195D43D4B,47,0.43649546435611475,0.43668952359551133,0.5385156957503336
865598D0EE1539977256C513DDA10920,5,0.09259181252693373,0.09262655901911743,0.10681542467767018
1B4B96543289CCE2940DB4CA95A8CF9B,5,0.10703281622112693,0.10714737288476205,0.11254583992322127
CC3E1C89A419EEFD5E72D762B38A39F4,2,0.09939670245378966,0.09925086292802411,0.0996395676883445
EE78FC022939A95480A115968214525E,7,0.1084932829329952,0.10822518339901284,0.1085039277521718
304554CB13BF3E66C0FF1CAE7695B267,30,0.1743233278310904,0.1743782745640652,0.22520449102023005
2C59BC48AD1DCBDCDD635C540AD100BC,12,0.08759428625797282,0.08726046246219647,0.10420802687438555
56212817306154A78BA2FD64695C31B1,1,0.08789081798626361,0.08778672777466809,0.09791342362655947
EE7540B57189ABA66011BEBEF56A14C5,6,0.09965321714259505,0.0989008586783988,0.1390854521985406
8A3F471049A7E48A6190FDCC1D66A77A,27,0.16374563748000648,0.16347486123808672,0.17845954356343705
B61C9A52522151838C007BB91DE9B8AB,1,0.10168315051388599,0.10174868873750673,0.09475413359236047
FFA9235610EFEDED09B335D000C7EFCC,3,0.08830222374521852,0.08869210694537766,0.09354538725578611
0357A46E0B25369CA57BD7FC07B560F6,2,0.08786572486097696,0.08783237722162598,0.0965992856548669
D22D6E319945ABAA4C0A728008DEC07D,4,0.08594561701163862,0.08611478496224202,0.0874377216139113
544084101D7B454A6F834F8531D319D7,8,0.17098405854455428,0.1694625392792663,0.12267808855119804
53597DA3E6930B828F8842EB234BA023,7,0.08768793722221335,0.08793700679109856,0.08541950807109296
788CBA473DC7FCCCB09223075AAF46E7,12,0.11337684484894736,0.11350004909681419,0.18016020435217595
5E01CB2EE151545257A07B159DF9DE43,1,0.10478850105869751,0.10495958157273992,0.09013282193877964
F43939505AA9B4DC15D676F3DC829A54,34,0.1588613430930581,0.15916992713675768,0.15771223200206036
