epoch,accuracy,loss,lr,top_10,top_5
0,0.08300839364528656,5.170668125152588,0.00099901,0.28833016753196716,0.20398041605949402
1,0.1740337461233139,5.017612934112549,0.00099802,0.44271141290664673,0.3430140018463135
2,0.18570047616958618,4.801286220550537,0.0009970301,0.49829989671707153,0.38522008061408997
3,0.20139126479625702,4.3948540687561035,0.0009960401,0.5592226386070251,0.43288516998291016
4,0.2605671286582947,3.8382389545440674,0.0009950501,0.6337773203849792,0.5099666118621826
5,0.30289795994758606,3.481370210647583,0.0009940601,0.6954175233840942,0.575381338596344
6,0.31865113973617554,3.335214376449585,0.0009930701,0.7158811092376709,0.5951274037361145
7,0.32947561144828796,3.2417733669281006,0.0009920801,0.7224631309509277,0.6054527759552002
8,0.3380540907382965,3.1661505699157715,0.0009910901,0.7287331819534302,0.6141248345375061
9,0.3459774851799011,3.109257221221924,0.0009901001,0.7339738607406616,0.6209564208984375
10,0.3508126139640808,3.0553011894226074,0.0009891101,0.7374364137649536,0.6274760365486145
11,0.3539632558822632,3.0158045291900635,0.0009881201,0.7421780228614807,0.6312193870544434
12,0.35770657658576965,2.981138229370117,0.0009871301,0.7444239854812622,0.6364912390708923
13,0.36363351345062256,2.948465347290039,0.0009861401,0.7488223910331726,0.6387372612953186
14,0.36503729224205017,2.9205312728881836,0.0009851501,0.7504757046699524,0.6434788107872009
15,0.36684656143188477,2.8979129791259766,0.0009841601,0.7504757046699524,0.6423869729042053
16,0.3699660003185272,2.880441427230835,0.0009831701,0.7520354390144348,0.6462551355361938
17,0.37152573466300964,2.8601341247558594,0.0009821801,0.7513179779052734,0.6475340723991394
18,0.37530025839805603,2.832000732421875,0.0009811901,0.756901741027832,0.6506847143173218
19,0.37530025839805603,2.824042320251465,0.0009802001,0.7576816082000732,0.6527435779571533
20,0.3743020296096802,2.8118672370910645,0.0009792101,0.7572137117385864,0.6525875926017761
21,0.3770783245563507,2.7883527278900146,0.0009782201,0.7584927082061768,0.6570484042167664
22,0.3804161250591278,2.7730610370635986,0.0009772301,0.7628287076950073,0.6565181016921997
23,0.3813207745552063,2.7671685218811035,0.00097624015,0.7608634829521179,0.6567676067352295
24,0.3824125826358795,2.749478816986084,0.00097525015,0.7638581395149231,0.6575163006782532
