Model,F1@1,F1@5,F1@10,Precision@1,Precision@5,Precision@10,Recall@1,Recall@5,Recall@10
ATT2ITM,0.7313382625579834,0.30887132055229605,0.1750779427772711,0.7313382625579834,0.18532279133796692,0.09629286825656891,0.7313382625579834,0.926613986492157,0.9629287123680115
BOW2ITM,0.709398090839386,0.302986999352773,0.1723115542703423,0.709398090839386,0.18179219961166382,0.0947713553905487,0.709398090839386,0.9089609980583191,0.9477134943008423
GridSearch_BPR,0.13731891479153802,0.16602721849603252,0.13709886913092798,0.1648814078041316,0.10984442744198564,0.08054067839837524,0.12694232651516432,0.4106367813864627,0.5893421669298495
GridSearch_EASEᴿ,0.1773605459196269,0.17821213438422118,0.14394608598667585,0.2098954348380515,0.11764855904106902,0.0844809997449713,0.16483065067931096,0.44171956392251205,0.6187086019112927
MostPop,0.13731891479153802,0.16602721849603252,0.13709886913092798,0.1648814078041316,0.10984442744198564,0.08054067839837524,0.12694232651516432,0.4106367813864627,0.5893421669298495
USEM2ITM,0.7451243996620178,0.3035193921791183,0.17251024216659797,0.7451243996620178,0.18211163580417633,0.09488063305616379,0.7451243996620178,0.9105581641197205,0.9488063454627991
