epoch,loss,lr,output_rst_accuracy,output_rst_loss,output_rst_top_10,output_rst_top_5,valor_model_loss,valor_model_mean_absolute_error
0,5.498417854309082,0.00099901,0.12992727756500244,4.84630823135376,0.36044442653656006,0.2713398337364197,0.6521087884902954,0.6006481647491455
1,4.03147029876709,0.00099802,0.2928747534751892,3.623532772064209,0.6562216877937317,0.540900707244873,0.4079357087612152,0.49688923358917236
2,3.434152126312256,0.0009970301,0.3527667820453644,3.0616424083709717,0.7568115592002869,0.6417714953422546,0.37250858545303345,0.47542470693588257
3,3.151763677597046,0.0009960401,0.38806527853012085,2.818169116973877,0.7876158952713013,0.680690348148346,0.3335939943790436,0.45197805762290955
4,2.953101634979248,0.0009950501,0.42280203104019165,2.653048515319824,0.8037514686584473,0.7059392929077148,0.3000536859035492,0.42966732382774353
5,2.7969677448272705,0.0009940601,0.43893760442733765,2.533127784729004,0.814831018447876,0.7226054072380066,0.26383939385414124,0.4033692479133606
