epoch,NDCG@10,e_time,f1,loss,lr,p10,p5,r1,r10,r5,val_NDCG@10,val_e_time,val_f1,val_loss,val_lr,val_p10,val_p5,val_r1,val_r10,val_r5
0,0.13027720153331757,3.940753221511841,0.02029458060860634,4.856691360473633,4.99505e-05,0.022683674469590187,0.03128916025161743,0.055946771055459976,0.22683671116828918,0.15644580125808716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.16959550976753235,1.1894102096557617,0.026853207498788834,4.7228875160217285,4.9901002e-05,0.02884669415652752,0.0411810427904129,0.07590795308351517,0.2884668707847595,0.20590518414974213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.19467847049236298,1.1945555210113525,0.030510354787111282,4.601175785064697,4.9851504e-05,0.03221791237592697,0.047252558171749115,0.09270862489938736,0.3221791088581085,0.23626282811164856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.22351163625717163,1.2079033851623535,0.03212328255176544,4.4464802742004395,4.9802005e-05,0.03592458739876747,0.05342945083975792,0.11413917690515518,0.3592458963394165,0.2671472132205963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.25604501366615295,1.1893031597137451,0.032325249165296555,4.274048328399658,4.9752507e-05,0.04037150368094444,0.06119213253259659,0.13617965579032898,0.40371498465538025,0.30596062541007996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.2805596888065338,1.2034497261047363,0.03162382170557976,4.120571613311768,4.970301e-05,0.044058773666620255,0.06720820814371109,0.1507624089717865,0.44058775901794434,0.33604103326797485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.3046182096004486,1.208359956741333,0.031883228570222855,3.976668119430542,4.965351e-05,0.04721374809741974,0.07265316694974899,0.16806210577487946,0.4721375107765198,0.36326587200164795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.32788723707199097,1.2043612003326416,0.03192119300365448,3.8595101833343506,4.9604012e-05,0.050438042730093,0.07770445197820663,0.1849459409713745,0.5043803453445435,0.38852232694625854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.34978553652763367,1.2100322246551514,0.03266536816954613,3.7445881366729736,4.9554514e-05,0.05279180407524109,0.08273911476135254,0.2040199637413025,0.5279179215431213,0.4136956036090851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.36325615644454956,1.1914315223693848,0.03358394280076027,3.6578550338745117,4.9505015e-05,0.054446905851364136,0.08561686426401138,0.21461047232151031,0.5444690585136414,0.42808428406715393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.3796633183956146,1.205200433731079,0.035173311829566956,3.5729167461395264,4.9455517e-05,0.05632657930254936,0.08912114799022675,0.22913779318332672,0.563265860080719,0.4456057548522949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.3955206274986267,1.2055811882019043,0.03737083449959755,3.490629196166992,4.940602e-05,0.058098144829273224,0.09265872091054916,0.2420848309993744,0.580981433391571,0.46329358220100403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.4074225127696991,1.2024593353271484,0.03958006948232651,3.425788164138794,4.935652e-05,0.059692252427339554,0.0955808237195015,0.25026336312294006,0.5969226360321045,0.4779040813446045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.42019885778427124,1.207521915435791,0.042095381766557693,3.3668668270111084,4.9307022e-05,0.0611727200448513,0.09836983680725098,0.26068755984306335,0.6117271780967712,0.4918491840362549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.42507392168045044,1.2077462673187256,0.04528585448861122,3.323906183242798,4.9257524e-05,0.06170224770903587,0.09927918016910553,0.2649570405483246,0.6170224547386169,0.49639588594436646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.4377944767475128,1.2140088081359863,0.049749068915843964,3.258948564529419,4.9208025e-05,0.06281119585037231,0.10236208140850067,0.2784862816333771,0.6281120181083679,0.5118380784988403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.4466657340526581,1.1965570449829102,0.053163789212703705,3.2187373638153076,4.9158527e-05,0.0640476793050766,0.10469643026590347,0.28344884514808655,0.6404768228530884,0.5235098600387573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.4514329731464386,1.1945900917053223,0.05697449669241905,3.185699939727783,4.910903e-05,0.0647740438580513,0.10561130940914154,0.28660938143730164,0.6477404832839966,0.5280565619468689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.4616631865501404,1.1987214088439941,0.06013486161828041,3.129023551940918,4.905953e-05,0.06557804346084595,0.10785140842199326,0.29780980944633484,0.6557804346084595,0.5392569899559021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.46833521127700806,1.2142481803894043,0.06283856183290482,3.091346502304077,4.9010032e-05,0.06627947092056274,0.10932077467441559,0.3031882345676422,0.6627945899963379,0.546603798866272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.47182729840278625,1.210613489151001,0.06472305208444595,3.0683369636535645,4.8960534e-05,0.06656501442193985,0.11014693975448608,0.3057388365268707,0.6656501293182373,0.5507346987724304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.47741928696632385,1.2141635417938232,0.06673329323530197,3.0391252040863037,4.8911035e-05,0.06733293831348419,0.1110895425081253,0.3106459677219391,0.6733296513557434,0.5554477572441101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.4864587187767029,1.2221815586090088,0.06945314258337021,2.9976885318756104,4.8861537e-05,0.06809259951114655,0.11283060908317566,0.3214859962463379,0.6809259653091431,0.5641530156135559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.49006614089012146,1.2164092063903809,0.07134994864463806,2.9795680046081543,4.881204e-05,0.06855002790689468,0.11398945748806,0.32395341992378235,0.68550044298172,0.5699473023414612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.4916721284389496,1.209500789642334,0.07301397621631622,2.9626686573028564,4.876254e-05,0.06892431527376175,0.11427778005599976,0.3228999078273773,0.6892431378364563,0.5713889598846436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.4975668489933014,1.2066547870635986,0.07561232149600983,2.936582326889038,4.8713042e-05,0.06928195059299469,0.1160632073879242,0.3292209506034851,0.6928195357322693,0.5803160667419434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.5021946430206299,1.2096264362335205,0.07670874148607254,2.9135959148406982,4.8663544e-05,0.06991682201623917,0.11717770993709564,0.33224284648895264,0.6991682648658752,0.5858885645866394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.5056094527244568,1.2086164951324463,0.07826590538024902,2.8932902812957764,4.8614045e-05,0.07036041468381882,0.11729969829320908,0.3359024226665497,0.7036041021347046,0.586498498916626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.509274959564209,1.22243332862854,0.07830477505922318,2.8731350898742676,4.8564547e-05,0.07057110965251923,0.11848630011081696,0.34033823013305664,0.7057111263275146,0.592431366443634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.5131396651268005,1.2065715789794922,0.07977090775966644,2.852679491043091,4.851505e-05,0.07069584727287292,0.11901301145553589,0.345716655254364,0.7069587111473083,0.595065176486969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.5173888802528381,1.234037160873413,0.08027812093496323,2.8341498374938965,4.846555e-05,0.07113944739103317,0.12022177129983902,0.349764347076416,0.7113944888114929,0.601108968257904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.5177770256996155,1.2224900722503662,0.0834696814417839,2.823739528656006,4.8416052e-05,0.07124479115009308,0.12033823132514954,0.34957027435302734,0.712448000907898,0.6016911268234253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.5212529897689819,1.2266640663146973,0.08337527513504028,2.807518482208252,4.8366554e-05,0.07149986922740936,0.12043250352144241,0.35309121012687683,0.7149986028671265,0.6021624803543091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.5244406461715698,1.22367262840271,0.08352895826101303,2.790576696395874,4.8317055e-05,0.07201830297708511,0.12205157428979874,0.35386747121810913,0.7201829552650452,0.6102578043937683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.5244884490966797,1.2103567123413086,0.084694042801857,2.77943754196167,4.8267557e-05,0.0718269944190979,0.12152481079101562,0.35719433426856995,0.7182700037956238,0.6076240539550781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.5296615362167358,1.214918613433838,0.08670633286237717,2.757479667663574,4.821806e-05,0.07228169590234756,0.12258940190076828,0.3612697422504425,0.7228167653083801,0.6129470467567444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
