epoch,loss,lr,mean_absolute_error
0,1509.3621826171875,9.9901e-05,36.7773323059082
1,206.40199279785156,9.9802004e-05,11.199091911315918
2,109.604736328125,9.970301e-05,8.125029563903809
3,96.23248291015625,9.960401e-05,7.640408992767334
4,89.14881896972656,9.9505014e-05,7.353228569030762
5,85.49374389648438,9.940602e-05,7.205642223358154
6,83.49872589111328,9.930702e-05,7.124030113220215
7,82.41243743896484,9.9208024e-05,7.076058864593506
8,81.63372802734375,9.910903e-05,7.0432658195495605
9,81.10076904296875,9.901003e-05,7.016185283660889
10,80.62712097167969,9.8911034e-05,6.996577739715576
11,80.218505859375,9.881204e-05,6.973125457763672
12,79.82622528076172,9.871304e-05,6.9522786140441895
13,79.3714370727539,9.8614044e-05,6.928658485412598
14,78.9453353881836,9.851505e-05,6.9032301902771
15,78.36935424804688,9.841605e-05,6.8730244636535645
16,77.69493865966797,9.8317054e-05,6.842726707458496
17,76.96495056152344,9.821806e-05,6.79918098449707
18,75.96359252929688,9.811906e-05,6.746664524078369
19,74.99030303955078,9.8020064e-05,6.696530342102051
20,73.8687515258789,9.792107e-05,6.6359686851501465
21,72.68769836425781,9.782207e-05,6.574531555175781
22,71.62181854248047,9.7723074e-05,6.520546913146973
23,70.65243530273438,9.762408e-05,6.460897445678711
24,70.00089263916016,9.752508e-05,6.426278591156006
25,69.43689727783203,9.7426084e-05,6.397416591644287
26,68.81652069091797,9.732709e-05,6.354565143585205
27,68.27208709716797,9.722809e-05,6.33454704284668
28,67.88240814208984,9.7129094e-05,6.312772274017334
29,67.59525299072266,9.70301e-05,6.2888569831848145
30,67.15764617919922,9.69311e-05,6.266013145446777
31,66.89048767089844,9.6832104e-05,6.251375198364258
32,66.67777252197266,9.673311e-05,6.244510650634766
33,66.240966796875,9.663411e-05,6.220409393310547
34,66.0666275024414,9.6535114e-05,6.208319187164307
35,65.66084289550781,9.643612e-05,6.178740501403809
36,65.41841125488281,9.633712e-05,6.173388481140137
37,65.1570816040039,9.6238124e-05,6.160581111907959
38,65.0748519897461,9.613913e-05,6.158904075622559
39,64.70992279052734,9.604013e-05,6.134461402893066
40,64.55559539794922,9.594113e-05,6.1284685134887695
41,64.31908416748047,9.584214e-05,6.112604141235352
42,63.90099334716797,9.574314e-05,6.096546173095703
43,63.7022819519043,9.564414e-05,6.08854866027832
44,63.46323013305664,9.554515e-05,6.083575248718262
45,63.16355514526367,9.544615e-05,6.058011531829834
46,62.9020881652832,9.534715e-05,6.052103042602539
47,62.64973449707031,9.524816e-05,6.033242702484131
48,62.335933685302734,9.514916e-05,6.023191452026367
49,62.167869567871094,9.505016e-05,6.011167049407959
50,61.92364501953125,9.495117e-05,6.00060510635376
51,61.538692474365234,9.485217e-05,5.984063148498535
52,61.54636001586914,9.475317e-05,5.98021936416626
53,61.04386520385742,9.465418e-05,5.959641456604004
54,60.77207946777344,9.455518e-05,5.94571590423584
55,60.434181213378906,9.445618e-05,5.928725242614746
56,60.23672103881836,9.435719e-05,5.92284631729126
57,59.863033294677734,9.425819e-05,5.907837390899658
58,59.557701110839844,9.415919e-05,5.890130043029785
59,59.20073318481445,9.40602e-05,5.866032123565674
60,58.88096237182617,9.39612e-05,5.857310771942139
61,58.829833984375,9.38622e-05,5.852662563323975
62,58.21998596191406,9.376321e-05,5.827635288238525
63,57.765281677246094,9.366421e-05,5.800596714019775
64,57.35550308227539,9.356521e-05,5.7818098068237305
